Gene	Exp1	Exp2	Exp3	Exp4	Exp5	Exp6	Exp7	Exp8	Exp9	Exp10	Exp11	Exp12	Exp13	Exp14
ENSBTAG00000003086	0.598469	0.738873	0.045725	0.598468	-0.416374	-0.782579	-0.782579	1.83115	-0.00531367	-0.0722043	-0.072204	-0.072204	-0.804611	-0.804611
ENSBTAG00000003143	-0.0542387	-0.189394	0.678168	-0.471826	0.0646527	-0.031241	0.003879	-0.832493	1.29827	2.60036	0.111912	-0.687387	-1.96192	-0.528741
ENSBTAG00000003148	0.371363	0.87686	0.227767	-0.245503	-0.386774	0.0308133	-0.874527	1.89938	2.6091	0.894234	-0.907378	-1.40471	-1.4239	-1.66674
ENSBTAG00000003169	0.255387	0.443824	-0.300899	-0.005692	-0.709097	0.0621143	0.254361	1.36688	1.55576	-0.509389	-0.425618	-0.442499	-0.470885	-1.07425
ENSBTAG00000003177	0.28382	-0.216587	0.140225	0.110356	0.033159	-0.506705	0.155733	0.394538	0.608918	0.643892	1.30836	1.13349	-1.33732	-2.75189
ENSBTAG00000003199	0.463751	0.14893	0.12655	-0.492215	-0.32194	0.200932	-0.126011	-0.601547	0.579401	1.6884	0.299798	-0.554079	-1.14916	-0.26281
ENSBTAG00000003207	-0.340178	0.749043	0.674663	0.590891	-0.802277	-1.39953	0.527386	0.563105	0.845537	0.367176	-0.535506	-0.901709	-0.535506	0.196901
ENSBTAG00000003321	0.777104	0.439904	0.828487	0.570918	0.0873067	-1.35186	-1.35186	0.0681217	0.816596	0.408672	0.895393	-0.494011	-0.664285	-1.03049
ENSBTAG00000003345	0.505686	-0.56822	0.267149	0.208698	0.0505457	-0.0668617	-0.396994	0.318034	0.352828	1.09935	0.583008	0.371421	-0.597089	-2.12756
ENSBTAG00000003384	0.260106	0.243843	0.208723	-0.81551	0.68811	-0.523687	-0.0615877	3.10049	0.613318	0.102353	-0.719271	0.449058	-2.07466	-1.47129
ENSBTAG00000003410	0.193386	-0.073734	0.727077	-0.403868	0.343854	-0.491322	-0.295393	-0.080169	0.427823	2.40018	0.728668	-0.00457767	-1.63663	-1.83529
ENSBTAG00000003415	0.965337	-0.200728	0.25198	-0.471039	0.0303213	-0.335883	-0.239989	3.11198	1.09813	-0.939232	-1.75814	-0.377099	-0.939232	-0.196407
ENSBTAG00000003425	0.945479	0.997029	0.164748	-0.616388	-0.542007	-0.310957	-0.637901	3.25113	1.31209	-0.17477	-0.950956	-1.12394	-0.747321	-1.56623
ENSBTAG00000003443	0.135568	-0.0988657	0.305843	0.383039	-1.32176	0.209948	0.38623	0.49951	1.09246	0.771525	-0.243314	-1.25815	-1.25815	0.396126
ENSBTAG00000003445	0.143704	0.570682	-0.563051	0.547683	-0.170168	-0.332002	-0.196847	-0.161	0.487636	1.39032	0.375478	-1.06368	-0.697478	-0.331274
ENSBTAG00000003502	0.635805	0.534744	0.768559	0.415852	-0.136891	-0.694884	-1.52319	0.232713	0.532026	0.769191	-0.200381	0.165822	-0.566585	-0.932788
ENSBTAG00000003515	0.070286	0.581857	0.715572	-0.657981	0.061846	-0.636469	-0.135109	1.30696	2.13538	1.81073	-1.41985	-1.38755	-1.29286	-1.15281
ENSBTAG00000003530	-0.295371	0.228368	-0.937136	0.402944	0.713464	0.549305	-0.661576	-0.486735	1.96743	-2.41799	2.25567	1.70632	-0.576378	-2.44831
ENSBTAG00000003569	0.107371	0.191143	0.0911077	-0.541266	0.158755	0.207211	-0.214322	0.699836	2.0845	-0.126027	-0.811032	-0.88418	0.264845	-1.22795
ENSBTAG00000003586	0.310921	-0.15805	0.767013	0.478465	-0.062156	-0.253944	-1.08225	0.394648	1.07728	1.41822	0.188462	-0.393981	-0.981719	-1.70291
ENSBTAG00000003602	1.07817	0.159219	0.00520733	0.161985	0.114707	0.222761	-1.74204	1.00529	0.377985	0.280938	2.05335	0.501795	-1.94544	-2.27392
ENSBTAG00000003634	0.152447	0.314282	0.164569	0.530773	0.273414	-0.297529	-1.13795	1.37536	0.880858	-0.205472	0.898644	0.558024	-1.14575	-2.36167
ENSBTAG00000003709	0.219024	0.940132	0.781719	0.545965	-0.654656	-0.885705	-0.946479	0.707367	1.04708	1.24561	0.724317	-0.145767	-1.56602	-2.01258
ENSBTAG00000003759	0.650145	0.184936	0.0927253	-0.046112	-0.386662	-0.351542	-0.143491	2.12147	1.44744	1.49957	1.05557	-1.34582	-2.42256	-2.35567
ENSBTAG00000003806	-0.18311	-0.120359	0.102706	0.646675	-0.391161	0.16348	-0.21823	0.780656	0.797636	1.15532	0.932593	-0.245743	-0.965404	-2.45506
ENSBTAG00000003819	-0.0759633	0.58483	-0.0793133	0.148352	0.315895	-0.111083	-0.782718	-0.613386	2.00907	2.61711	-0.323708	-1.26426	-0.926143	-1.49869
ENSBTAG00000003829	-0.3073	0.474902	0.40801	-0.358683	0.094975	-0.127634	-0.184267	0.762629	1.96464	1.10244	0.632126	-1.11418	-2.24261	-1.10504
ENSBTAG00000003835	-0.290196	0.044238	0.333735	0.198582	-0.030143	-0.321966	0.065751	1.23134	0.985775	1.03562	-0.147961	-0.210345	-1.35025	-1.54417
ENSBTAG00000003872	-0.244176	0.439581	0.731403	0.574734	-0.0875083	0.09903	-1.51306	0.453113	0.0107363	0.661723	0.261266	0.323713	-0.335987	-1.37456
ENSBTAG00000003878	0.947867	0.423513	-0.125088	0.0666997	-0.722342	-0.038585	-0.552067	-0.487561	0.190698	-0.0633117	1.59257	0.198452	0.410718	-1.84157
ENSBTAG00000003889	0.206928	0.540708	0.269671	-0.488196	-0.378695	-0.179083	0.02867	1.12119	2.17515	1.72986	-0.0768783	-1.2637	-2.39361	-1.29202
ENSBTAG00000003907	-0.0166203	0.710073	0.555929	-1.00846	-0.394947	0.208422	-0.0543967	0.054326	1.12396	0.956843	-0.553856	-0.930478	-0.601556	-0.0492417
ENSBTAG00000003910	0.521346	-0.223186	0.130437	-0.152946	-0.148805	0.157117	-0.28396	1.951	0.976959	0.0681183	-0.241614	-1.21996	-0.655094	-0.879409
ENSBTAG00000003923	1.17264	0.778146	-0.513414	-0.45264	-0.199211	-0.041058	-0.744463	1.71691	2.0856	0.484635	-0.260065	-0.910761	-1.65153	-1.4648
ENSBTAG00000003943	-1.07205	0.0616883	0.629938	0.598168	0.0779517	-0.147849	-0.147848	-0.702663	1.41867	0.820863	0.350353	-0.42023	-0.294737	-1.17225
ENSBTAG00000003947	0.805858	-0.0315783	0.0359283	0.0521943	0.0129317	-0.740989	-0.134345	1.96499	1.51048	0.465548	0.360985	0.0736483	-1.41146	-2.96418
ENSBTAG00000003948	-0.185183	0.568736	-0.43923	0.364369	-0.238051	-0.19879	0.128153	-0.305862	1.38661	2.10088	0.323348	-0.493942	-1.0078	-2.00324
ENSBTAG00000003960	0.316594	-0.31578	0.512524	-0.08473	0.473263	-0.450935	-0.450935	0.555597	0.430104	1.23456	0.385322	-0.559082	-0.925285	-1.12121
ENSBTAG00000003975	0.762184	0.315593	-1.08096	0.052774	0.164931	0.143418	-0.357941	1.1696	-0.042206	-0.493096	1.37624	1.13845	-1.21673	-1.93226
ENSBTAG00000003990	0.164038	0.488056	0.599459	-0.193724	-0.038005	-0.318622	-0.701199	0.384239	0.864252	1.53184	1.16811	-0.543781	-1.59501	-1.80964
ENSBTAG00000004011	-0.304492	-0.102447	0.936601	0.596705	0.0934817	-0.705817	-0.514029	-0.266886	1.19445	3.74928	1.33444	-1.44927	-2.0979	-2.46411
ENSBTAG00000004019	0.388615	-0.320905	0.298727	0.527606	0.242254	-0.866775	-0.269522	0.711937	2.68933	1.76496	-0.123322	-1.7492	-2.17352	-1.12018
ENSBTAG00000004028	-0.191304	0.515451	0.942429	-0.095411	-0.788559	-0.191304	-0.191304	0.0863117	0.539018	1.20099	-0.81637	-0.81637	-0.279892	0.086312
ENSBTAG00000004037	-0.154404	0.5502	1.57955	-0.329769	-0.305065	-0.59118	-0.749333	-0.112515	1.26466	0.643555	1.12262	0.420719	-0.692491	-2.64654
ENSBTAG00000004051	0.70296	-0.386261	-0.141604	-0.0200563	0.638997	-0.407774	-0.386261	1.50311	-0.79355	-0.460803	1.46211	0.663516	-0.651622	-1.72276
ENSBTAG00000004073	-1.25405	0.352035	0.341778	-0.0595463	-0.216214	0.236493	0.599507	-0.959665	2.29781	1.24112	-0.554957	-0.875894	-0.725232	-0.423187
ENSBTAG00000004091	0.676314	1.02994	-0.258141	0.056062	0.0850667	-0.197366	-1.39187	-0.01086	2.19862	-0.101347	-0.42656	1.24607	-0.937876	-1.96806
ENSBTAG00000004111	0.1104	0.002385	-0.172031	0.165169	-0.197685	0.251672	-0.159909	-0.685149	1.26661	2.01975	1.14163	-0.6428	-1.03739	-2.06265
ENSBTAG00000004131	-0.36631	0.729515	0.291718	0.074276	-0.462203	-0.350046	0.083048	0.218308	1.71845	2.44443	0.996125	-0.777982	-2.10676	-2.49258
ENSBTAG00000004154	1.24588	0.138336	0.0125713	-0.449528	0.915255	-0.449527	-1.41299	2.57813	0.713451	-0.040549	-1.1136	-0.0340557	-0.686812	-1.41656
ENSBTAG00000004159	-0.469471	-0.395089	0.457493	0.926405	0.092663	-0.373577	-0.238421	0.375795	1.21978	0.319645	0.521843	-0.298173	-0.571834	-1.56706
ENSBTAG00000004193	1.07636	-0.155918	0.135905	0.00075	-0.095144	-0.596504	-0.365454	2.6374	0.644542	0.00134767	0.188917	-2.04711	-0.948499	-0.476601
ENSBTAG00000004194	0.754494	0.549094	-0.247357	-0.0350047	-0.304856	-0.321738	-0.394634	1.3684	2.04252	0.475177	-0.876968	-0.8609	-0.876968	-1.27126
ENSBTAG00000004218	0.303902	0.79777	0.670106	1.02692	-0.0230423	-1.38783	-1.38783	0.686675	0.994761	-0.274124	-0.386281	0.458283	-0.556556	-0.922759
ENSBTAG00000004225	0.749523	0.462167	-0.308017	-0.449906	-0.270241	-0.042432	-0.141092	0.674407	1.42494	0.986804	0.892934	0.0792103	-1.65699	-2.4013
ENSBTAG00000004238	0.467575	-0.010591	0.564692	-0.636849	-0.0231723	-0.437569	0.0759123	0.392514	0.538844	0.388288	0.856228	-0.000612333	-0.845252	-1.33001
ENSBTAG00000004256	-0.084436	0.235552	0.214988	-0.472153	-0.472153	0.594265	-0.016061	1.55746	0.899391	-0.190238	-0.633751	-0.148517	-1.43659	-0.047757
ENSBTAG00000004257	0.113871	0.142875	0.172745	0.627352	-0.296845	-0.454379	-0.305616	-0.214706	0.97849	1.59944	1.77178	-1.02924	-1.45356	-1.65222
ENSBTAG00000004266	-0.0101583	-0.607412	-0.0195487	0.462197	0.391166	-0.437137	0.220891	2.2399	0.670574	-0.643579	0.172599	-0.0618343	-1.72531	-0.652353
ENSBTAG00000004267	-0.0261483	0.679578	0.364759	0.313376	-0.257198	-0.148722	-0.925642	1.27599	2.82492	3.06905	0.08922	-2.07062	-2.41117	-2.77738
ENSBTAG00000004271	-0.379167	0.448298	0.632323	0.00330033	0.429248	-0.549442	-0.584562	0.21802	2.03271	1.01159	1.46133	0.036757	-1.47314	-3.28727
ENSBTAG00000004286	0.292068	0.03864	0.491347	0.0333903	-0.580126	0.283296	-0.558614	0.533069	2.32744	2.02797	0.698709	-0.997232	-2.10344	-2.48652
ENSBTAG00000004322	0.14011	-0.182905	0.00975233	0.781314	0.112024	-0.593618	-0.266675	0.629423	0.707823	0.475496	2.07838	0.00245033	-1.43715	-2.45643
ENSBTAG00000004342	-0.294682	-0.194647	-0.172268	0.267451	0.233357	0.145902	0.014889	1.37888	1.22013	1.56196	0.806743	-0.646071	-1.88153	-2.44012
ENSBTAG00000004353	0.940293	0.478194	0.461932	-0.902853	-0.440753	-0.902853	0.366037	0.329835	1.01698	0.0634703	-0.685004	0.192023	-0.880933	-0.0363687
ENSBTAG00000004361	0.933251	0.920098	-0.495988	-0.801419	0.45903	-0.152781	-0.862192	1.99953	2.1433	0.389061	-1.00777	-1.42089	-0.655905	-1.44732
ENSBTAG00000004386	-0.133709	0.103456	0.368675	0.15914	-0.0917163	-0.278255	-0.127593	0.839624	1.97059	1.21489	0.212384	-0.627306	-1.67777	-1.93241
ENSBTAG00000004427	0.885864	0.553021	0.196208	-0.230771	-1.0942	0.247591	-0.557715	1.25635	1.17613	0.828882	0.338039	-1.05048	-1.19913	-1.34979
ENSBTAG00000004464	-0.370804	0.789609	-0.0293033	-0.422188	0.357463	-0.326294	0.00151633	0.678384	2.32643	0.949418	-1.46966	-1.319	-1.09304	-0.072545
ENSBTAG00000004510	0.0772037	-0.044203	-0.023639	-0.219568	0.159354	-0.171867	0.222722	3.04613	1.4653	0.0789467	-0.845783	-1.24806	-0.712002	-1.78454
ENSBTAG00000004544	-0.0641477	0.830824	-0.0837613	0.147286	-0.61275	-0.211425	-0.00603	0.340035	1.22079	0.957245	1.60151	0.253762	-1.9004	-2.47295
ENSBTAG00000004564	0.632353	0.691228	0.238521	-0.629043	-0.920867	0.115488	-0.127683	1.29524	1.27128	0.255019	-0.812949	-1.19087	-1.10609	0.288379
ENSBTAG00000004568	0.109826	0.652311	-0.785368	-0.859748	0.588187	-0.00157467	0.296364	-1.29944	1.35303	0.0787273	1.0862	0.957104	-0.557672	-1.61795
ENSBTAG00000004594	-0.434493	0.287658	0.027606	0.613297	-0.48926	-0.167566	0.162761	0.313102	0.942485	1.28195	0.881282	-0.587075	-1.56794	-1.2638
ENSBTAG00000004613	0.884784	0.48346	0.864003	-0.558061	-0.789111	-0.693217	-0.191857	0.0725847	0.833378	0.413134	0.634717	-0.463893	-1.1963	-0.293619
ENSBTAG00000004639	0.209142	0.577316	0.502933	-0.537365	0.134268	-0.274546	-0.611746	1.61147	3.04688	1.2142	-0.929426	-1.98599	-1.50763	-1.44951
ENSBTAG00000004695	0.969869	-0.363145	0.350566	0.494162	-0.042319	-1.10167	-0.307461	1.30237	0.472219	0.583146	1.76204	0.766299	-2.16656	-2.7195
ENSBTAG00000004735	0.725279	0.628929	-0.83543	0.163149	-0.417842	-0.0165167	-0.247566	1.60063	1.64883	0.301442	-0.00958633	-1.32948	-1.46368	-0.748153
ENSBTAG00000004746	1.10886	0.6075	0.218298	-0.526233	-0.391078	-0.892437	-0.124909	2.92614	2.69594	1.39484	-1.01041	-1.42353	-3.30455	-1.27842
ENSBTAG00000004761	0.501423	-0.0640587	0.00420633	0.1001	-0.439035	-0.147212	0.044576	2.18303	0.801429	0.43843	-0.004028	-0.576578	-1.42114	-1.42114
ENSBTAG00000004776	0.312263	0.357177	-0.25003	0.224809	-0.0858707	-0.260287	-0.298063	0.273136	0.507056	0.172163	0.408014	1.03147	-0.893644	-1.4982
ENSBTAG00000004790	-0.939473	-0.11117	0.476691	0.281714	0.0753683	0.59835	-0.381481	-0.578611	1.37048	2.77382	0.844622	-1.33484	-1.68416	-1.39131
ENSBTAG00000004849	0.282068	0.538771	0.371228	0.0725317	-0.389567	-1.38815	0.513117	1.10752	0.398059	0.369673	-0.362734	-0.899212	-0.728938	0.115627
ENSBTAG00000004899	0.164909	0.336135	-0.111517	0.435511	-0.0371357	-0.624999	-0.1629	0.846657	0.345687	0.292144	1.09908	0.0508477	-1.50274	-1.13167
ENSBTAG00000004913	0.466292	-0.383521	-0.698342	0.622382	0.106963	-0.391012	0.277239	1.92561	1.19384	-1.05149	-0.925366	-0.795605	-0.752174	0.405181
ENSBTAG00000004915	0.974501	1.17998	0.483741	0.241141	-0.016587	-1.97862	-0.884151	0.894013	1.48567	1.20196	0.753106	1.51471	-4.1481	-1.70136
ENSBTAG00000004931	0.523234	0.058481	0.341864	0.167288	-0.221295	-0.417224	-0.452344	2.32274	-1.01419	0.581407	1.74783	-0.268379	-1.58674	-1.78267
ENSBTAG00000004944	0.680242	0.134372	0.535696	0.715362	-0.61016	-1.34257	-0.112941	1.14225	0.399429	0.050106	0.332538	-1.0485	-1.0485	0.172681
ENSBTAG00000004945	1.00881	0.276403	-0.185695	-0.32085	0.385905	-0.24647	-0.918105	1.70542	0.53827	-0.759001	0.792316	-0.759001	-0.759001	-0.759001
ENSBTAG00000004964	1.00886	0.604151	0.231074	0.125789	-0.924173	-0.828278	-0.217417	3.17928	0.695578	0.0557153	-1.43871	-0.818458	-1.11777	-0.555638
ENSBTAG00000004970	0.763182	0.296724	0.269907	-0.183396	-0.453706	-0.571113	-0.121596	2.00714	1.91591	1.95956	0.525195	-1.13539	-3.61583	-1.65658
ENSBTAG00000004993	0.417219	-0.186148	-0.0766483	0.55838	0.015897	0.138471	-0.867173	2.6879	1.34604	-0.2699	-0.616198	-1.03234	-1.03234	-1.08316
ENSBTAG00000005066	-0.644545	0.338102	0.378657	0.144497	0.048603	-0.266218	0.000902	1.82598	2.6196	0.15852	0.93938	-1.31496	-1.6359	-2.59262
ENSBTAG00000005067	-0.105874	-0.584235	0.0644013	0.0130167	-0.105874	0.176559	0.542005	2.25044	1.40416	0.580739	0.573919	-1.10496	-1.5095	-2.1948
ENSBTAG00000005116	0.436647	0.745265	0.567501	1.08368	-0.148025	-0.976329	-1.70874	0.745275	1.02729	2.31523	1.84729	0.639066	-2.88742	-3.68672
ENSBTAG00000005138	0.867823	0.202167	-1.99092	0.539366	0.162906	0.077269	0.141392	1.75265	1.87919	-1.44254	0.827484	0.434814	-1.73403	-1.71757
ENSBTAG00000005143	0.725911	0.147515	-0.28893	0.731161	0.535232	-0.694396	-1.1565	0.453439	1.05083	0.173738	-0.278968	0.25751	-0.474897	-1.18165
ENSBTAG00000005151	-0.614144	0.00462267	0.1519	0.607042	-0.518249	0.162157	0.206668	0.696172	1.99489	2.35552	0.976905	-1.83857	-2.30462	-1.8803
ENSBTAG00000005161	0.214795	-0.167672	0.214795	0.198532	-0.208042	-0.66489	0.412482	0.0218453	1.48286	1.21753	0.543112	-0.387418	-1.20503	-1.67291
ENSBTAG00000005163	-0.337562	0.163338	0.0921477	-0.302442	0.046014	-0.004503	0.343004	1.98396	2.75864	0.929418	-0.616891	-1.13642	-2.08638	-1.83233
ENSBTAG00000005181	0.186859	0.743903	-0.561054	0.386142	-0.479606	-0.253647	-0.022598	0.598925	0.681899	1.55684	1.83773	-0.397274	-2.32948	-1.94863
ENSBTAG00000005186	0.868538	0.237	0.080332	-0.142811	-0.3346	-0.469755	-0.238705	2.31081	2.20474	0.937104	-0.765224	-1.17427	-2.06671	-1.44645
ENSBTAG00000005189	-0.249323	-0.102046	0.847227	-0.0627847	-0.370871	-0.288584	0.226382	0.696217	1.5621	2.79859	0.668423	-1.17604	-2.27465	-2.27465
ENSBTAG00000005205	0.166037	-0.251551	0.576752	0.345703	-0.0812757	-0.17717	-0.578494	0.42067	0.693907	0.918813	0.844993	-0.029305	-1.1563	-1.69278
ENSBTAG00000005208	0.386928	0.0275967	-0.000789	0.333027	-0.716934	-0.096683	0.0668577	1.45131	0.280221	0.850411	1.37838	-0.229868	-1.62741	-2.10304
ENSBTAG00000005221	-0.641898	0.747973	0.485826	0.64501	-0.156802	-0.265277	-0.814829	0.447788	0.665715	0.996178	0.768332	0.631115	-0.905432	-2.6037
ENSBTAG00000005234	-0.675582	0.166329	0.532532	0.362258	0.891246	-0.139102	-1.13768	0.362371	0.840733	1.23726	-0.626813	0.172484	-0.626813	-1.35922
ENSBTAG00000005252	0.432012	0.980648	0.807607	-1.44625	-1.2152	0.336118	0.105069	1.47032	0.775196	0.12656	-0.0437143	-0.776121	-0.776121	-0.776121
ENSBTAG00000005272	-0.2626	-0.0760617	0.254266	0.440804	-0.218089	-0.419268	0.280946	1.35579	-0.347288	0.189191	0.725341	0.602559	-1.07969	-1.4459
ENSBTAG00000005305	0.410252	0.044048	0.484633	1.39609	-0.57472	-1.1112	-0.649101	-0.0562993	0.810566	1.29423	0.379851	-0.718272	-1.12328	-0.5868
ENSBTAG00000005313	-0.438731	0.261289	0.0850073	-0.133301	0.431564	-0.207682	0.001854	-0.85173	1.56794	0.816076	1.37855	-0.636673	-1.62586	-0.648302
ENSBTAG00000005363	0.279504	-0.161081	0.346397	-0.012318	-0.392129	0.019452	-0.0798263	2.92289	1.40241	1.38009	-0.757643	-0.719138	-2.01114	-2.21748
ENSBTAG00000005379	0.295767	0.254939	0.407924	-0.336607	-0.301486	-0.651427	0.330887	1.75121	0.90522	0.0286403	-0.390038	-0.390038	-0.114722	-1.79027
ENSBTAG00000005410	1.31095	0.550911	-0.281532	0.106185	-0.722119	-0.146377	-0.818013	0.550925	2.45364	1.29504	-0.154515	-1.02495	-1.3768	-1.74334
ENSBTAG00000005416	0.948331	-0.147494	-1.14607	-0.548818	0.218711	0.748456	-0.0731123	3.88923	1.29425	0.607938	-1.62454	-1.25834	-1.99074	-0.917789
ENSBTAG00000005456	0.328047	0.636133	-0.474603	-0.744913	-0.439483	0.218545	0.476275	0.793712	1.50989	0.193515	0.330637	-0.979971	-1.15025	-0.697539
ENSBTAG00000005466	-0.097908	0.553243	0.59994	0.079858	-0.552515	0.218694	-0.801313	0.579037	0.979747	1.35346	1.76581	0.013227	-1.98798	-2.70331
ENSBTAG00000005476	0.506016	0.158864	0.161776	-0.264623	0.003363	-0.150981	-0.414418	1.06637	1.42066	2.20009	0.182996	-1.07372	-1.61495	-2.18146
ENSBTAG00000005478	-0.349025	0.35494	0.029301	0.199576	-0.342909	0.135452	-0.0273317	-0.954339	0.28096	1.79381	-0.24811	-1.1606	-0.427683	0.71596
ENSBTAG00000005498	-0.567855	0.903998	0.655654	-0.695519	-0.0374913	-0.487467	0.228678	-0.773103	1.49636	1.73827	0.999254	-0.010903	-1.20869	-2.24119
ENSBTAG00000005503	0.396772	1.0207	0.14946	0.0750787	-0.9235	0.531927	-1.25044	1.81781	2.47655	1.09764	0.0317593	-1.1129	-1.56288	-2.74799
ENSBTAG00000005514	0.0190577	0.189333	0.0830223	-0.225064	-0.530494	0.532539	-0.068396	-0.870064	0.254808	1.61678	1.68565	-0.774648	-1.08899	-0.823541
ENSBTAG00000005540	0.806179	0.639254	0.429718	0.385207	-0.725529	-0.860684	-0.674146	0.848039	1.28729	0.435346	-0.691651	-0.691651	-0.495722	-0.691651
ENSBTAG00000005571	0.380814	0.0872333	0.099974	-0.070301	-0.345861	-0.126934	-0.024924	1.78597	0.676447	-0.00384933	-0.180652	-1.40096	-0.933913	0.056954
ENSBTAG00000005583	0.154925	-0.0316133	-1.56667	0.613673	0.780758	0.080544	-0.0316133	-0.239665	1.10166	-1.78879	2.30129	1.64686	-1.61668	-1.40468
ENSBTAG00000005628	0.53807	0.134769	0.201659	0.118506	-0.417974	-0.478748	-0.09628	0.861581	2.09446	0.161014	-0.016967	-1.56058	-0.770053	-0.769462
ENSBTAG00000005728	0.738484	-0.363813	0.129106	-0.0421197	-0.212395	-0.132764	-0.116501	3.5903	-0.650071	-0.884504	-0.594386	0.0732357	-0.650071	-0.884504
ENSBTAG00000005732	0.379821	0.377055	0.146004	-0.029361	0.058093	-0.310088	-0.621525	1.21758	1.58684	1.01644	0.36502	-0.557014	-1.72389	-1.90496
ENSBTAG00000005734	0.243356	0.495917	0.696658	0.124466	-1.94973	0.259619	0.129714	0.79836	1.14509	1.17643	-1.65546	-2.32435	0.642267	0.217673
ENSBTAG00000005788	0.154885	-0.127547	0.226076	-0.172058	0.430444	-0.262702	-0.249095	0.0231137	1.29375	1.43281	0.792204	-0.237793	-1.98595	-1.31813
ENSBTAG00000005796	0.139721	0.069481	0.666873	-0.0142917	-0.627807	0.034361	-0.268337	0.00522267	1.69791	2.49543	-0.0782357	-0.633125	-1.61793	-1.86927
ENSBTAG00000005803	0.913575	-0.183552	0.243426	0.275196	0.361699	-0.353828	-1.25651	0.823142	0.737133	0.237148	-0.861462	-0.861462	-0.0292153	-0.045283
ENSBTAG00000005814	0.301114	0.575839	-0.501533	0.546942	0.056459	-0.41503	-0.563792	0.873772	1.57185	0.819409	0.878106	-0.725697	-1.34821	-2.06923
ENSBTAG00000005830	0.755238	0.32815	0.148484	0.486303	-1.37984	-1.01364	0.675303	-1.40787	-0.67546	0.243335	1.94241	-1.5027	-0.111892	1.51218
ENSBTAG00000005916	-0.550953	0.678674	0.181456	0.98687	0.499008	-1.37926	-0.415799	0.839113	0.922884	-1.2904	0.833463	0.260913	-1.2904	-0.275565
ENSBTAG00000005952	-0.307627	0.401785	0.0131997	0.256265	0.431543	-0.465161	-0.330006	1.2041	1.96715	0.965532	-0.232738	-1.38515	-0.725804	-1.79308
ENSBTAG00000005975	0.917103	0.586375	0.307131	1.07466	-0.595551	-0.730706	-1.55901	1.13417	2.09281	-0.290133	1.56143	0.0336637	-2.03314	-2.4988
ENSBTAG00000006003	0.843861	-1.12186	0.280701	0.682026	0.3037	-0.598984	-0.389448	2.09782	-1.51024	1.98906	1.20266	-0.255694	-1.47688	-2.04672
ENSBTAG00000006005	-0.360533	-0.434914	0.42572	0.323222	-0.325413	0.309616	0.062304	-0.70823	1.46629	1.74349	1.33623	-1.16744	-1.61285	-1.05748
ENSBTAG00000006052	-0.175474	0.300119	0.609495	0.335242	0.140262	-0.399032	-0.810613	0.162893	0.64013	1.57957	1.83875	-0.33181	-2.4641	-1.42544
ENSBTAG00000006054	0.136583	0.67184	0.354559	0.260563	-0.166413	-0.718399	-0.538733	0.876082	2.0907	1.11758	0.513892	-0.452921	-2.25117	-1.89416
ENSBTAG00000006056	-0.609382	-0.124287	0.28581	0.924564	-0.0676537	0.030058	-0.439107	-1.20292	1.37684	1.62434	-0.16019	-0.041873	0.00391033	-1.6001
ENSBTAG00000006059	-0.171834	1.34845	0.816346	-0.0314293	-0.0151657	-0.685316	-1.26106	0.712985	-0.238066	-1.10554	1.67077	1.12157	-0.691633	-1.47009
ENSBTAG00000006064	-0.320401	0.402192	0.343742	0.038312	-0.500067	0.0971863	-0.0609663	0.527332	2.982	0.474789	-0.93523	-1.56425	-0.456869	-1.02778
ENSBTAG00000006067	0.379386	0.141462	-0.000316667	0.112459	-0.224741	-0.577339	0.169091	2.03301	1.26971	0.51498	-0.0323087	-1.04065	-0.989593	-1.75515
ENSBTAG00000006078	-0.298337	0.428121	0.115143	-0.0971587	-0.103165	-0.244436	0.199831	0.0618533	1.82936	1.35598	-0.112385	-1.54648	-1.03517	-0.553158
ENSBTAG00000006103	0.0242917	0.130443	0.449564	1.16197	-0.0878657	-0.675729	-1.00267	0.0766017	0.534478	1.75859	0.797262	0.184195	-0.972073	-2.37905
ENSBTAG00000006117	0.417149	0.0756503	-0.974311	0.120161	0.508744	0.120161	-0.267556	1.99889	1.11912	-0.640988	-1.39259	-0.25517	-0.358556	-0.470713
ENSBTAG00000006128	0.016465	1.08553	0.528085	0.013571	-0.33199	-0.784697	-0.526968	1.99853	1.61621	2.01504	0.213505	-1.4083	-2.57551	-1.85947
ENSBTAG00000006174	0.343074	0.195797	0.016131	0.754654	-0.131147	-1.05949	-0.119024	-0.421151	0.118246	0.550025	1.70594	-0.632772	-0.420776	-0.899513
