Gene	Exp1	Exp2	Exp3	Exp4	Exp5	Exp6	Exp7	Exp8	Exp9	Exp10	Exp11	Exp12	Exp13	Exp14
ENSRNOG00000003402	0.585734	-0.151191	0.499777	0.396847	-0.347575	-0.786675	-0.196913	0.0345197	0.82675	0.401346	0.49137	0.29617	-1.34334	-0.706822
ENSRNOG00000003407	-0.352178	0.307223	1.64568	0.320445	-0.871022	-0.74799	-0.302152	0.266114	0.708974	1.11343	0.584024	-0.0312257	-0.528789	-2.11253
ENSRNOG00000003486	0.286607	0.294968	0.418217	1.10393	-0.551357	-1.15521	-0.397149	-0.58963	0.354523	0.93671	0.523597	0.473747	-0.675157	-1.02379
ENSRNOG00000003497	1.34214	0.78233	0.0522033	0.378197	-0.667627	-0.683133	-1.20411	1.66915	1.73629	1.55207	0.693924	-1.03713	-1.73393	-2.88038
ENSRNOG00000003500	0.742922	0.646815	0.0990813	-0.305627	-0.774598	-0.0515807	-0.357011	1.17749	2.74525	0.913652	-0.194922	-1.65035	-1.74624	-1.24488
ENSRNOG00000003509	0.726113	0.875908	0.950289	0.539574	-0.876594	-1.10764	-1.10764	0.532793	-0.256248	0.74233	1.00515	-0.317022	-0.853501	-0.853501
ENSRNOG00000003517	0.252321	0.494545	0.555319	0.206944	0.0212723	-0.582097	-0.948303	-0.271763	1.07883	1.36382	-0.390655	0.05518	-0.52581	-1.3096
ENSRNOG00000003583	0.985292	-0.282455	-0.472538	0.371273	0.231487	-0.113206	-0.719851	0.473772	0.156425	0.361745	1.1596	0.201885	-1.10307	-1.25035
ENSRNOG00000003596	0.130255	0.576848	0.0156643	0.527923	0.033494	-0.794809	-0.489378	-0.491282	0.703225	-0.260233	0.985658	0.276246	-0.491282	-0.722331
ENSRNOG00000003599	0.56958	-0.0201807	0.651454	0.0542003	-1.07953	-0.080955	-0.0945623	-0.204493	0.905268	1.39807	1.14844	-1.21933	-1.03967	-0.988284
ENSRNOG00000003648	0.688022	-0.242909	0.109798	-0.355067	0.154309	0.0874183	-0.44157	2.29674	0.07799	-0.323333	-0.689538	-0.153058	-0.689538	-0.519262
ENSRNOG00000003669	-0.198687	0.512288	-0.556452	0.329133	-0.154176	-0.276751	0.344641	0.912423	1.17524	0.127876	-0.177554	-0.385605	-0.459986	-1.1924
ENSRNOG00000003679	-0.962844	-0.32633	0.738506	0.514097	0.194221	-0.314208	0.156556	-0.921755	1.23389	1.51133	0.211978	-1.32308	-0.539287	-0.173083
ENSRNOG00000003682	-0.21896	0.078979	0.733623	0.252721	-0.45001	-0.383119	-0.013232	0.887126	0.872672	1.70533	1.06747	-1.26877	-1.8309	-1.43293
ENSRNOG00000003723	-0.020342	-0.105978	-0.697225	0.310935	0.567894	-0.0844647	0.0291777	2.04767	0.784986	0.232522	-0.372335	-1.09216	-0.569291	-1.03139
ENSRNOG00000003805	1.37059	0.253	-0.671196	0.114496	-0.141256	-0.661805	-0.263831	1.81684	2.21354	-0.06672	-0.855761	-1.45301	-0.432924	-1.22197
ENSRNOG00000003823	-0.325515	0.213042	0.400613	0.106631	-0.014917	-0.526693	0.146839	0.369834	1.87032	1.49887	0.511723	-1.27459	-0.969159	-2.007
ENSRNOG00000003863	0.654625	1.00995	0.063843	-1.42352	-0.145693	0.11431	-0.273516	0.800885	0.990352	0.192058	-1.25301	0.863755	-0.832032	-0.76201
ENSRNOG00000003876	0.275288	0.0175577	0.422566	-0.932294	0.586369	0.239216	-0.608701	1.83567	-0.286981	-0.055932	-0.168089	0.0844727	-0.704569	-0.704569
ENSRNOG00000003878	0.283256	0.357637	1.23322	1.53253	-0.827481	-1.28958	-1.28958	-0.280291	0.0859133	0.0859133	0.949336	-0.280291	-0.280291	-0.280291
ENSRNOG00000003927	0.577746	0.825475	0.235241	0.751513	-0.43517	-0.68765	-1.26716	0.973262	1.18048	1.06158	0.839032	-0.008776	-1.42554	-2.62004
ENSRNOG00000003969	0.933692	0.921052	0.369106	-0.240643	-0.958492	-0.348658	-0.67606	1.12105	0.73072	0.86896	0.406533	-0.01482	-1.15099	-1.96146
ENSRNOG00000003975	0.285863	0.602801	0.191081	-0.329864	0.0996013	-0.359004	-0.490476	0.404289	0.566793	0.214059	0.584606	0.454939	-0.461814	-1.76287
ENSRNOG00000003977	0.40669	0.408027	-0.181906	0.91747	-0.30854	-0.42218	-0.819559	0.513868	0.285424	1.07315	0.128774	0.0929643	-0.801386	-1.2928
ENSRNOG00000003983	0.348496	0.507925	0.342598	0.0517253	-0.503726	-0.680684	-0.066331	1.45237	1.43942	1.74201	1.34617	-0.698386	-2.98737	-2.29422
ENSRNOG00000003993	-0.801379	0.26393	0.858417	0.431358	-0.240197	0.0848817	-0.59701	-0.495478	1.52012	1.59963	1.79625	-0.205384	-1.97242	-2.24273
ENSRNOG00000004003	0.454731	0.233072	0.65198	1.74992	-1.96002	-1.59381	0.464121	-0.813773	0.815337	2.05507	0.990106	-2.08266	-1.62056	0.656486
ENSRNOG00000004022	-0.190028	0.303841	0.273022	0.101796	0.367129	-0.152251	-0.703509	-0.534411	0.926956	1.67058	0.617741	-0.5148	-1.19856	-0.967507
ENSRNOG00000004027	-0.394701	0.472759	1.29495	0.491029	-0.262312	-1.0691	-0.532623	0.115071	1.31291	1.45399	0.50667	-1.12188	-1.29216	-0.974605
ENSRNOG00000004072	1.20725	-0.0819367	-0.34199	0.759287	-0.564245	-0.598337	-0.380028	0.431178	1.16912	1.2481	1.06981	0.016491	-1.76791	-2.1668
ENSRNOG00000004084	0.117434	0.692307	0.0505433	-0.175256	-0.0238377	-0.0846117	-0.57658	0.283789	0.685113	0.49184	0.858044	-0.849944	-0.849944	-0.618895
ENSRNOG00000004094	0.465883	0.0996777	0.549655	0.00378367	-0.28804	-0.815129	-0.0158297	1.14848	1.16914	1.1358	0.455331	-0.55121	-1.48961	-1.86793
ENSRNOG00000004139	-0.348641	1.10238	0.174258	0.835071	-0.62593	-0.740303	-0.396833	-0.327021	0.363292	1.59389	1.10177	0.439365	-1.23908	-1.93222
ENSRNOG00000004140	0.844323	0.347759	-0.335997	-0.0928257	-0.056221	-0.300877	-0.406162	1.55487	0.696692	-0.27409	0.181274	-1.21189	-0.101159	-0.845689
ENSRNOG00000004142	0.616393	1.45925	0.33396	0.459725	-0.956444	-0.956444	-0.956444	1.13138	0.923333	-0.576604	0.251698	-0.576604	-0.576604	-0.576604
ENSRNOG00000004172	-0.440441	-0.0944447	0.552599	0.725064	-0.54028	-0.072932	-0.129565	0.628109	0.702636	0.548079	0.378009	-0.396679	-0.685687	-1.17447
ENSRNOG00000004181	0.26448	0.274106	0.149914	0.50342	-0.660639	-0.420199	-0.111085	0.502758	1.35017	1.92619	0.930358	-1.00542	-1.89184	-1.81221
ENSRNOG00000004218	0.0530473	0.550266	0.611039	1.19947	-0.390195	-1.92525	-0.098371	0.206511	0.978182	1.35962	0.522199	0.326753	-2.17836	-1.2149
ENSRNOG00000004232	-0.0380013	-0.118388	0.216046	0.449073	0.103888	0.029507	-0.642127	1.44206	0.233209	0.407167	-0.499199	0.435255	-0.690988	-1.3275
ENSRNOG00000004252	2.13043	0.527724	-0.531631	-0.531631	-0.531631	-0.531631	-0.531631	0.872527	0.737372	-0.32198	-0.32198	-0.32198	-0.32198	-0.32198
ENSRNOG00000004291	-0.231801	0.5273	1.07369	0.54314	-0.370639	-0.672879	-0.86881	0.0602037	1.46759	1.44918	1.61948	-0.011263	-1.72243	-2.86277
ENSRNOG00000004295	1.0239	0.081958	-0.524686	0.0856413	-0.267983	0.0136933	-0.412528	1.97356	0.672897	0.0601383	-1.55196	-0.283068	-0.187174	-0.684392
ENSRNOG00000004300	-0.258449	0.302382	0.598682	0.184445	-0.825831	0.436889	-0.438115	-0.719539	0.991065	0.913045	0.247695	0.468438	-0.184495	-1.71621
ENSRNOG00000004316	0.456677	0.134822	0.134227	-1.18604	0.167975	0.362487	-0.0701413	0.823106	1.3581	0.465561	-0.592086	-1.29211	0.0889403	-0.85152
ENSRNOG00000004337	0.606227	-0.101014	0.219812	0.114529	0.347556	0.114529	-1.30164	2.07641	-0.044311	0.147477	-0.798232	-0.223977	-0.0537017	-1.10366
ENSRNOG00000004345	0.183734	0.552727	0.269677	0.457103	-0.485112	-0.275576	-0.702554	0.17224	0.980257	0.983164	0.258472	-1.08726	-0.672325	-0.634549
ENSRNOG00000004360	0.562527	0.335972	-0.0287483	0.764433	-0.346301	-0.47534	-0.812541	1.24726	-0.132301	0.911794	1.03253	-0.208168	-0.608008	-2.2431
ENSRNOG00000004404	-0.313539	0.595747	0.637338	-0.222895	-0.021716	0.0399247	-0.714863	1.4186	1.03603	-0.084369	-0.208651	-1.18837	-0.368509	-0.604725
ENSRNOG00000004424	0.588323	0.936778	1.02742	1.09862	-1.21705	-1.21705	-1.21705	0.634987	0.45118	1.7268	1.46828	-1.42708	-1.42708	-1.42708
ENSRNOG00000004442	1.71135	-0.299071	-0.394965	0.015133	-0.163917	-0.150309	-0.718225	0.685444	0.733121	0.100168	0.676198	0.585841	-1.34381	-1.43696
ENSRNOG00000004476	0.119797	-0.010189	0.527998	0.46695	-0.3423	-0.61261	-0.149645	0.138588	1.37903	0.895893	0.697231	-0.615332	-1.61391	-0.881501
ENSRNOG00000004479	0.350492	-0.180706	0.096447	-0.0773207	0.49872	-0.619699	-0.067931	2.11222	0.927733	0.367366	-0.743368	-0.0717337	-1.29611	-1.29611
ENSRNOG00000004488	0.415651	0.458108	0.645756	0.224536	-0.418766	-0.44442	-0.880864	1.28517	1.38326	1.3913	1.00302	-0.096491	-1.72494	-3.24131
ENSRNOG00000004496	0.258081	0.377674	0.085852	-0.0336007	0.0656433	-0.662624	-0.091025	0.591285	1.42954	0.42436	-0.961935	-1.49841	-0.133632	0.1488
ENSRNOG00000004503	0.379872	0.791481	0.0612167	-0.523457	-0.194535	-0.0870123	-0.427563	1.16311	0.953788	0.511408	0.692548	0.518202	-1.6209	-2.21815
ENSRNOG00000004509	-0.438389	1.4013	0.737716	0.43804	-0.45862	-1.04238	-0.637668	-0.429597	0.396921	2.4516	1.10055	-0.143522	-1.18869	-2.18726
ENSRNOG00000004527	0.746806	0.956342	0.933344	0.380601	-1.0057	-1.0057	-1.0057	0.357468	0.126419	0.858828	-0.335679	-0.335679	-0.335679	-0.335679
ENSRNOG00000004540	0.791431	-0.231496	-0.236745	-0.02196	0.104756	-0.192235	-0.213748	1.91244	1.11124	-0.393115	-0.499884	-1.02963	-0.707936	-0.393115
ENSRNOG00000004544	-1.02934	1.01398	0.608208	0.864425	0.255612	-0.532125	-1.18076	-0.392808	0.785559	1.43427	-0.0683143	0.489062	-0.665024	-1.58275
ENSRNOG00000004575	0.262239	0.674435	0.959044	0.475322	-1.04088	-1.71252	0.382354	1.12415	0.770528	0.50961	-0.453849	-1.37804	-0.841566	0.269169
ENSRNOG00000004585	-0.190671	0.597935	0.003305	0.11825	-0.150241	-0.710051	0.331473	-0.437279	1.52679	1.09713	0.714224	-0.830162	-1.19883	-0.871882
ENSRNOG00000004598	0.280325	0.276323	0.34459	0.401142	-0.483713	-0.579607	-0.239057	0.542814	1.33515	0.753131	0.628921	0.0222653	-1.40329	-1.87899
ENSRNOG00000004640	0.198745	0.339907	-0.0219967	0.422647	-0.178666	-0.375622	-0.385012	1.47857	1.1648	0.823661	0.399608	-1.11952	-0.955977	-1.79115
ENSRNOG00000004657	0.279271	0.253617	-0.0910733	0.734441	-0.195407	-0.553172	-0.427678	0.957118	0.972075	0.660882	0.501699	0.0532093	-1.20629	-1.9387
ENSRNOG00000004673	0.21805	0.51074	0.729668	1.11548	-0.183276	-1.93578	-0.45489	-0.105076	-0.567176	1.52682	2.47722	1.14416	-2.50621	-1.96973
ENSRNOG00000004703	0.601439	0.0135953	0.538722	-0.688365	-0.447926	0.0736457	-0.091109	0.957529	1.52309	1.11275	-0.271052	-1.06009	-1.24663	-1.01558
ENSRNOG00000004730	0.33622	-0.180942	0.413373	0.167185	0.24106	-0.294589	-0.682304	1.35455	1.06821	0.797577	-0.0536063	-0.161936	-1.37455	-1.63024
ENSRNOG00000004733	-0.311806	0.96415	0.173291	0.369219	-0.057758	-1.19149	0.0543987	0.00366533	0.234714	0.479371	0.099559	-0.362539	-0.593588	0.138821
ENSRNOG00000004776	-0.0125067	0.580366	0.210103	-0.131399	0.074947	-0.278677	-0.442836	1.00423	1.96671	1.32002	-0.805553	-0.619015	-0.866327	-2.00006
ENSRNOG00000004814	0.927341	0.728415	0.253243	-0.492772	-2.01423	0.710961	-0.112961	-0.908879	0.778567	2.16453	-0.922769	-1.30347	0.696197	-0.504169
ENSRNOG00000004831	1.03813	0.215784	-0.227728	0.0384407	-0.729088	0.200277	-0.535815	0.757042	1.31305	-0.591515	1.35605	0.740522	-0.904526	-2.67063
ENSRNOG00000004864	-0.412587	0.394037	0.865934	0.36766	-0.194278	-0.098384	-0.922386	-0.284119	1.24805	1.793	1.04252	-0.789891	-1.40075	-1.60881
ENSRNOG00000004883	-0.105578	0.272748	0.389113	-0.022758	-0.185966	-0.109262	-0.238301	0.178505	1.67844	1.76261	0.521859	-1.27373	-1.48179	-1.38589
ENSRNOG00000004888	-0.183703	0.319414	1.28292	-0.176075	-0.871602	0.23034	-0.601291	-0.806464	0.2407	1.41035	1.19168	-0.570327	-0.301834	-1.1641
ENSRNOG00000004889	0.083035	-0.129268	0.430208	0.514876	-1.10485	0.212234	-0.006235	-0.23801	0.699794	0.760568	1.05239	-0.835263	-0.835263	-0.604214
ENSRNOG00000004926	0.830177	-0.996702	-0.501943	0.490657	0.987254	-0.419656	-0.389785	1.30515	-0.0405087	0.449505	1.80382	0.366425	-2.06922	-1.81517
ENSRNOG00000004951	0.134089	-0.249104	0.075378	0.577231	0.00787167	-0.0553637	-0.490105	0.83039	1.0192	1.25039	0.501243	-0.937378	-1.18601	-1.47783
ENSRNOG00000004956	-0.289371	0.296709	0.576373	0.0540977	-0.232281	-0.264051	-0.141476	1.44914	1.36474	0.590579	0.388615	-0.86011	-1.5233	-1.40966
ENSRNOG00000004968	0.969528	0.101966	-0.148697	-0.0818063	-0.665563	-0.607445	0.432019	2.01832	1.48223	-0.014467	-1.27492	-0.603281	-0.372232	-1.23565
ENSRNOG00000004972	0.746683	0.82618	-0.336695	-0.20568	-0.331445	-0.16642	-0.532624	1.16022	2.06615	0.796375	-1.24855	-0.272966	-1.21343	-1.28781
ENSRNOG00000004992	-0.226847	0.257413	2.0979	1.41266	-1.09027	-1.68753	-0.763328	-0.822748	0.646158	1.91487	2.52796	-0.693825	-2.01726	-1.55516
ENSRNOG00000005023	0.836511	-1.01116	-0.051841	0.0603163	0.02254	0.179208	-0.035578	1.88557	0.681876	-0.284346	-0.447749	-0.380241	-0.91672	-0.538394
ENSRNOG00000005037	0.43797	-0.55463	-1.04939	0.77749	0.544477	0.119466	-0.275387	1.24764	-0.106669	-0.596683	0.748977	0.966147	-0.671866	-1.58755
ENSRNOG00000005039	0.459013	0.554906	0.26017	-0.551035	-0.026184	-0.502383	-0.194491	1.3503	1.23796	1.37831	-0.209107	-1.17689	-0.889597	-1.69097
ENSRNOG00000005043	-0.263091	0.370041	1.06148	0.584826	-1.56375	-0.221592	0.0320833	-2.19556	-0.00811367	0.544033	1.76584	-0.79471	0.552	0.136513
ENSRNOG00000005063	-0.183213	-0.601752	0.527282	0.563119	0.0745183	-0.489594	0.109638	0.458704	0.5083	1.60438	0.2468	-0.571643	-0.979568	-1.26698
ENSRNOG00000005067	1.01795	1.04089	1.92583	1.46664	-1.8171	-1.8171	-1.8171	1.04832	2.63932	2.987	1.34514	-2.67326	-2.67326	-2.67326
ENSRNOG00000005082	1.39689	-0.180869	-0.434917	0.010918	-0.570072	-0.168748	-0.0532057	1.473	0.910036	-0.003936	-0.636309	-0.06471	-0.309366	-1.36872
ENSRNOG00000005109	0.039677	0.039677	0.370761	-0.274194	0.374444	-0.762974	0.212608	-0.66709	1.05451	1.0162	0.257107	-0.66709	-0.727864	-0.265765
ENSRNOG00000005122	-0.0844487	-0.184484	0.226231	2.00016	0.444541	-0.339252	-2.06275	-1.39001	-0.725866	1.88004	1.73425	1.72665	-0.640553	-2.58452
ENSRNOG00000005174	0.162127	0.705367	-0.152076	-0.265718	-0.823711	0.206637	0.167376	1.61846	0.325686	0.1109	-0.441843	-0.903941	-0.63363	-0.0756383
ENSRNOG00000005266	0.239765	0.387042	0.155993	0.043836	-1.02912	0.0816117	0.120873	0.973745	0.824984	0.0940597	-0.978899	-0.978899	0.446657	-0.381646
ENSRNOG00000005281	-0.081876	0.452392	0.525637	-0.44489	-0.126385	-0.248962	-0.0759187	0.118319	1.58291	1.489	-0.485049	-1.49989	-0.941898	-0.263391
ENSRNOG00000005345	0.0476393	0.580462	0.137417	0.1888	0.0125193	-0.446229	-0.52061	-0.191321	1.61773	0.38632	0.1235	-0.146811	-1.01023	-0.779185
ENSRNOG00000005353	0.228028	0.436697	-1.52534	-0.205067	0.288802	0.423957	0.352925	-0.170457	1.10089	-1.43934	1.41515	0.0900423	-0.790708	-0.205577
ENSRNOG00000005360	0.132743	0.324436	-0.449569	0.494969	0.4487	-0.540214	-0.411064	0.285366	1.03091	0.846166	0.782243	0.477286	-1.43413	-1.98784
ENSRNOG00000005472	-0.18698	0.449808	0.394009	0.014198	-0.726115	-0.21685	0.271928	0.605059	0.248549	0.727827	0.568732	0.244756	-0.844084	-1.55084
ENSRNOG00000005618	-0.48736	0.157508	0.59962	0.64162	-0.267293	-0.256312	-0.387782	-0.027179	1.86572	1.50556	1.66685	-0.350771	-2.09905	-2.56115
ENSRNOG00000005710	0.436941	1.99559	0.882775	1.00083	-1.59275	-1.59275	-1.13065	2.11304	3.20271	1.49169	-1.12621	-1.89374	-1.89374	-1.89374
ENSRNOG00000005713	-0.507783	0.541312	0.358858	0.117443	-0.26031	-0.068682	-0.18084	-0.053705	1.58666	1.32352	1.41951	-0.725339	-2.12189	-1.42874
ENSRNOG00000005749	0.118695	0.297744	-0.162031	0.0278903	-0.528237	0.497751	-0.25181	0.203893	0.675384	1.15109	-1.21227	-0.197431	-0.981223	0.360561
ENSRNOG00000005853	0.606506	0.883689	1.61685	0.330945	-1.146	-1.146	-1.146	0.366954	0.366954	1.11149	-0.461348	-0.461348	-0.461348	-0.461348
ENSRNOG00000005904	-0.167992	0.111251	0.991393	0.898988	0.965741	-0.765246	-2.03414	-0.616104	-0.119044	0.904776	2.34374	1.2855	-1.75352	-2.04534
ENSRNOG00000005930	0.142	0.741009	0.464447	1.99364	-1.67815	-1.9322	0.269249	-0.959086	0.780311	2.36429	0.990881	-0.710452	-2.55492	0.0889677
ENSRNOG00000005933	0.46305	-0.059822	0.678704	1.64216	0.587223	-1.65566	-1.65566	-0.734508	-0.191429	1.62193	2.36137	1.9764	-2.51688	-2.51688
ENSRNOG00000005964	0.512917	-0.406718	-0.104199	0.743987	-0.494133	-0.155366	-0.0964907	1.57703	0.385309	0.378576	0.289414	-0.270061	-0.844317	-1.51595
ENSRNOG00000005970	0.179962	0.607812	0.063717	0.255649	-0.103066	-0.280754	-0.723318	-0.165154	1.17872	1.43851	0.65537	0.282603	-1.42482	-1.96524
ENSRNOG00000006037	-0.0727907	0.41082	0.748021	0.032494	0.398698	0.106874	-1.62411	0.497039	0.205216	0.57142	0.317373	-0.466419	-0.196108	-0.928517
ENSRNOG00000006056	-0.1377	0.570486	0.40454	-0.0302567	-0.391747	-0.418428	0.00310567	0.339033	0.856817	0.502436	0.165234	-0.602295	-1.52649	0.265269
ENSRNOG00000006067	0.237837	-0.0897017	-0.0734383	-0.259977	-0.230863	0.0291897	0.386955	-0.0623013	1.37616	1.47825	0.730002	-0.721354	-1.50515	-1.29561
ENSRNOG00000006118	0.25591	0.305479	0.313918	1.07245	0.590345	-0.829207	-1.70889	-0.316559	0.502371	1.17105	0.433515	1.3794	0.057578	-3.22736
ENSRNOG00000006126	-0.0342407	0.0779167	0.564991	0.707558	-0.608498	-1.21936	0.511628	-0.346988	-0.0294347	1.71706	1.04352	-0.909121	-1.50637	0.0313383
ENSRNOG00000006132	0.4123	1.25611	-1.02408	0.116531	-0.205163	-0.561976	0.00627333	1.37332	1.81327	1.29612	0.211658	-1.13012	-1.89765	-1.6666
ENSRNOG00000006185	0.605607	1.01442	0.795223	-0.767949	-0.193692	-0.149182	-1.30443	0.721248	0.152998	0.479941	0.344786	-0.444256	-0.444256	-0.81046
ENSRNOG00000006198	-0.336285	0.31847	0.458779	0.818479	-0.240391	-0.500444	-0.518607	0.253192	1.66185	0.574532	0.32074	0.141955	-1.57855	-1.37372
ENSRNOG00000006204	0.874198	0.503789	0.070694	-0.034863	0.439358	-0.773873	-1.0793	1.01096	1.01377	0.338828	-0.228473	-1.0919	-0.368878	-0.674308
ENSRNOG00000006209	0.750444	0.477221	0.539701	-0.413613	-0.721699	-0.369102	-0.262951	2.28316	1.59661	1.18932	-0.381281	-1.29646	-2.12476	-1.26659
ENSRNOG00000006217	-0.348361	0.286253	1.01969	-0.434303	0.0804013	-0.0317563	-0.571919	-0.006116	0.304899	1.22528	0.646936	-0.430438	-0.848026	-0.892536
ENSRNOG00000006392	0.345908	0.473611	0.28327	-0.21809	-0.21809	-0.397138	-0.269473	1.14636	1.65445	0.798308	0.118134	-0.564767	-1.69177	-1.46072
ENSRNOG00000006423	-0.238949	0.82714	0.110993	0.27092	-0.27231	-0.137155	-0.560641	-0.155966	1.05308	1.69097	1.0056	0.460391	-1.38408	-2.66999
ENSRNOG00000006426	0.0225483	0.669482	0.486626	0.17321	-0.17673	-0.378776	-0.796364	-0.0560957	1.43023	2.01639	0.429001	-0.739852	-1.24121	-1.83847
ENSRNOG00000006472	-0.007752	0.287065	0.540851	0.208737	-0.127595	-0.596566	-0.304743	-0.31118	1.62507	2.07298	-0.154512	-0.424822	-0.92204	-1.8855
ENSRNOG00000006514	-0.576148	0.348644	0.483801	0.680672	-1.20852	0.506201	-0.234646	-0.191785	0.629835	1.9478	0.777115	-0.210643	-1.36064	-1.59169
ENSRNOG00000006515	-1.1005	0.434564	1.03182	0.652005	-0.750553	-0.249193	-0.018144	-1.54919	0.992265	2.02514	1.28898	-1.49781	-0.991199	-0.268182
ENSRNOG00000006526	0.407542	-0.233512	1.62984	-0.320633	-0.082093	-0.355593	-1.04555	1.658	0.93017	0.096137	0.055987	-0.842246	-0.797353	-1.10069
ENSRNOG00000006556	-0.359856	0.669046	0.820846	-0.0866197	-0.755931	-0.107296	-0.180191	-0.24032	1.81188	1.92791	0.849659	-1.31593	-1.85241	-1.18078
ENSRNOG00000006570	0.503686	0.633971	0.017395	-0.403685	-0.431096	-0.073252	-0.247017	1.51856	0.738871	0.177769	-0.942355	-0.387711	-0.454602	-0.650532
ENSRNOG00000006578	0.263947	0.0413373	-0.324111	-0.00404	0.0805983	0.028597	-0.086327	0.180659	0.581983	0.563126	0.845559	-0.169282	-1.18412	-0.817919
ENSRNOG00000006614	1.15334	0.500754	0.470582	0.886416	0.553736	-1.45809	-2.10673	0.219301	1.83078	1.80127	1.62651	0.455104	-2.66786	-3.26511
ENSRNOG00000006663	0.848152	-0.138699	-0.291982	0.162969	-0.231208	-0.291982	-0.057249	1.60351	0.885903	0.513713	0.259853	-1.42342	-0.672842	-1.16671
ENSRNOG00000006681	0.005205	0.334144	0.37527	0.220897	-0.061686	-0.178822	-0.695012	1.65995	2.31133	0.872227	0.21112	-1.30754	-1.9972	-1.74989
ENSRNOG00000006699	-0.347267	0.298179	0.0802723	0.108715	-0.533049	-0.03902	0.432167	0.459289	1.23016	0.647585	-0.423784	-0.76699	0.061312	-1.20758
ENSRNOG00000006738	-0.314079	0.357555	0.545852	-0.00253267	0.0352437	-0.605902	-0.0161397	-0.09105	1.93719	2.06855	0.200772	-2.11997	-0.703809	-1.29167
ENSRNOG00000006759	-0.049885	1.13109	-0.0728827	-0.00599233	-0.237041	-0.349199	-0.416089	1.94025	2.49878	0.879148	-1.63695	-1.4059	-0.638373	-1.63695
ENSRNOG00000006789	0.029105	0.302328	0.297092	1.31068	-0.409021	-0.668456	-0.861728	0.856621	1.54317	1.6893	-0.662079	-0.487779	-0.907959	-2.03128
ENSRNOG00000006844	0.571433	1.25332	0.642789	0.751369	-1.0244	-1.96881	-0.225698	0.0500423	1.36154	2.49308	1.6233	-0.716228	-2.63691	-2.17481
ENSRNOG00000006845	0.04541	0.462997	0.0616733	0.589795	0.127697	0.202077	-1.48965	-0.138989	0.397491	1.09064	-0.199763	0.323109	-0.736242	-0.736242
ENSRNOG00000006895	-0.369531	0.529012	0.897292	0.877387	-0.745125	-1.33299	0.143952	0.414506	0.716742	1.95232	2.04345	-0.625038	-3.26239	-1.23958
ENSRNOG00000006905	0.712401	0.036548	-0.560704	0.528518	-0.299785	-0.0265477	-0.390429	2.47209	1.97601	0.0149693	-0.664682	-2.04573	-0.979502	-0.773156
ENSRNOG00000006916	-0.168566	0.342456	1.25039	-0.281479	-0.220705	-0.647684	-0.274412	-0.703003	1.40555	1.67038	1.18708	-0.0872267	-1.17027	-2.30252
ENSRNOG00000006924	0.827183	1.02156	0.354943	-0.233333	-0.204329	0.0608133	-1.82684	2.20602	1.83968	0.86227	-0.289324	-1.46478	-1.51616	-1.63771
ENSRNOG00000006975	0.752477	0.190888	-0.290874	1.09149	-0.17388	-0.987405	-0.582696	0.217279	-0.146551	0.625902	0.580229	0.614736	-0.393994	-1.4976
ENSRNOG00000007019	0.195335	0.813523	-0.168102	-0.119485	0.111564	0.166332	-0.999171	-0.0114673	0.785062	1.07631	0.531016	-0.444563	-0.945922	-0.990433
ENSRNOG00000007025	0.497102	0.0787833	-0.093196	0.429097	-0.270429	0.0972883	-0.738643	1.82149	1.23727	1.25552	0.994236	-0.658732	-2.00663	-2.64315
ENSRNOG00000007032	0.212755	0.0632897	0.479741	0.112158	-0.42622	-0.246555	-0.195171	0.854995	1.8273	0.810482	-0.952271	-0.280636	-0.929273	-1.3306
ENSRNOG00000007043	-0.220261	0.526348	0.437959	0.0176613	0.00329633	-1.02705	0.262046	-0.900445	0.503758	2.17123	0.989722	-0.617395	-1.16327	-0.9836
ENSRNOG00000007065	-0.361761	0.402418	0.104478	0.1166	-0.249604	-0.361761	0.349628	0.91275	2.39984	0.276852	-0.7825	0.15796	-1.18382	-1.78108
ENSRNOG00000007152	-0.00514367	0.484995	1.11817	0.171595	-0.9143	0.036578	-0.891898	-0.0520477	0.354382	0.372579	-0.142981	0.369166	-0.263001	-0.638098
ENSRNOG00000007194	0.119485	0.209264	0.49094	0.580717	-0.098824	-0.997366	-0.304219	0.267884	1.17545	2.009	1.07571	-1.09092	-1.68817	-1.74895
ENSRNOG00000007237	0.728225	0.437778	-0.0873603	0.118165	0.064085	-0.429784	-0.831109	0.828603	0.746653	0.654857	-0.461287	-0.190617	-0.7483	-0.82991
