OG_NAME	PHYPA	ORYSJ	MAIZE	Anc5	SOLTU	MEDTR	ARATH	Anc4	Anc3	Anc2	Anc1
AT3G09600	0	1	0	1	0	0	1	1	1	1	1
AT1G64060	0	1	0	1	0	0	1	1	1	1	1
AT3G24730	0	1	0	1	0	0	1	1	1	1	1
AT3G12040	0	1	0	1	0	0	1	1	1	1	1
AT1G66480	0	1	0	1	0	0	1	1	1	1	1
AT5G22470	0	1	0	1	0	0	1	1	1	1	1
AT1G12530	0	1	0	1	0	0	1	1	1	1	1
AT4G01120	0	1	0	1	0	0	1	1	1	1	1
AT4G24590	0	1	0	1	0	0	1	1	1	1	1
AT2G01680	0	1	0	1	0	0	1	1	1	1	1
AT1G55140	0	1	0	2	0	0	1	1	1	1	1
AT3G27210	0	1	0	1	0	0	1	1	2	1	1
AT2G36720	0	1	0	1	0	0	1	1	2	1	1
AT2G41980	0	1	0	1	1	0	0	1	1	1	1
AT2G25610	0	1	0	1	1	0	0	1	1	1	1
AT5G23130	0	1	0	1	0	0	0	1	1	1	1
OG1139_1	0	1	0	1	0	0	0	1	1	1	1
AT1G58350	0	1	0	1	0	0	0	1	1	1	1
OG1712_2	0	1	0	1	0	0	0	1	1	1	1
AT5G01280	0	1	0	1	0	0	0	1	1	1	1
OG6705_2	0	1	0	1	0	0	0	1	1	1	1
AT1G27700	0	1	0	1	0	0	0	1	1	1	1
AT5G27420	0	1	0	1	0	0	0	1	1	1	1
AT4G34080	0	1	0	1	0	1	0	1	1	1	1
AT1G50732	0	1	0	1	0	1	0	1	1	1	1
AT1G74720	0	1	0	1	0	1	0	1	1	1	1
AT3G02450	0	1	0	1	0	1	0	1	1	1	1
OG8054_1	0	1	0	1	0	1	0	1	1	1	1
OG6362_2	0	1	0	1	0	1	0	1	1	1	1
OG4406_2	0	1	0	1	0	1	0	1	1	1	1
AT4G21930	0	1	0	1	0	1	0	1	1	1	1
OG3689_1	0	1	0	1	0	1	0	1	1	1	1
OG2923_1	0	1	0	1	0	1	0	1	1	1	1
AT1G14970	0	1	0	1	0	1	0	1	1	1	1
AT3G57510	0	1	0	1	0	1	0	1	1	1	1
OG760_3	0	1	0	1	0	1	0	1	1	1	1
AT5G47820	0	1	0	1	0	1	1	1	1	1	1
AT2G24640	0	1	0	1	0	1	1	1	1	1	1
AT1G27520	0	1	0	1	0	1	1	1	1	1	1
AT4G10930	0	1	0	1	0	1	1	1	1	1	1
AT1G07980	0	1	0	1	0	1	1	1	1	1	1
AT5G11800	0	1	0	1	0	1	1	1	1	1	1
AT2G20300	0	1	0	1	0	1	1	1	1	1	1
AT5G17250	0	1	0	1	1	1	1	1	1	1	1
AT1G06050	0	1	0	1	1	1	1	1	1	1	1
OG3487_1	0	1	0	1	1	1	0	1	1	1	1
OG3487_2	0	1	0	1	1	1	0	1	1	1	1
OG5209_1	0	1	0	1	1	1	0	1	1	1	1
AT5G13760	0	1	0	1	1	1	0	1	1	1	1
OG527_2	0	1	0	1	1	1	0	1	1	1	1
OG10317_1	0	1	0	1	1	1	0	1	1	1	1
AT2G32800	0	1	0	1	1	1	0	1	1	1	1
OG184_4	0	1	0	1	1	1	0	1	1	1	1
OG1124_3	0	1	0	1	1	1	0	2	1	1	1
AT1G13650	0	1	0	1	1	0	0	2	1	1	1
AT4G31510	0	1	1	1	1	0	0	2	1	1	1
OG3006_1	0	0	1	1	1	0	0	2	1	1	1
OG4618_2	0	1	1	1	1	0	0	1	1	1	1
AT5G13960	0	1	1	1	0	0	0	1	1	1	1
AT2G31450	0	1	1	1	0	0	0	1	1	1	1
AT3G12060	0	1	1	1	0	0	0	2	1	1	1
OG6859_2	0	1	1	1	0	0	0	2	1	1	1
AT3G54770	0	1	1	1	0	0	1	2	1	1	1
AT5G18640	1	0	1	1	1	0	1	2	1	1	1
AT4G38490	1	0	1	1	1	0	1	1	1	1	1
AT1G24095	1	0	1	1	1	0	1	1	1	1	1
AT5G10620	1	0	1	1	1	0	1	1	1	1	1
AT1G27300	1	0	1	1	0	0	1	1	1	1	1
AT2G47830	1	0	1	1	0	0	1	1	1	1	1
AT1G09815	1	1	1	1	0	0	1	1	1	1	1
AT3G60680	0	1	1	1	0	0	1	1	1	1	1
AT1G31175	0	1	1	1	0	0	1	1	1	1	1
AT5G17930	0	1	1	1	0	0	1	1	1	1	1
AT5G60690	0	1	1	1	0	0	1	1	1	1	1
AT1G80980	0	1	1	1	0	0	1	1	1	1	1
AT3G59580	0	1	1	1	0	0	1	1	1	1	1
AT5G57500	0	1	1	1	0	0	1	1	1	1	1
AT4G24020	0	1	1	1	0	0	1	1	1	1	1
AT5G18590	0	1	1	1	0	0	1	1	1	1	1
AT3G12570	0	1	1	1	0	0	1	1	1	1	1
AT2G40080	0	1	1	1	0	0	1	1	1	1	1
AT5G56190	0	1	1	1	0	0	1	1	1	1	1
AT3G45400	0	0	1	1	0	0	1	1	1	1	1
AT2G32270	0	0	1	1	0	0	1	1	1	1	1
AT2G33570	0	0	1	1	0	0	1	1	1	1	1
AT5G22220	0	0	1	1	0	0	1	1	1	1	1
AT1G75230	0	0	1	1	0	0	1	1	1	1	1
AT4G32530	0	0	1	1	0	0	1	1	1	1	1
AT3G11320	0	0	1	1	0	0	1	1	1	1	1
AT3G06450	0	0	1	1	0	0	1	1	1	1	1
AT5G41580	0	0	1	1	0	0	1	1	1	1	1
AT1G80400	0	0	1	1	0	0	1	1	1	1	1
AT1G68820	0	0	1	1	0	0	1	1	1	1	1
AT5G20900	0	0	1	1	0	0	1	1	1	1	1
AT4G15840	0	0	1	1	0	0	1	1	1	1	1
AT1G17280	0	0	1	1	0	0	1	1	1	1	1
AT1G65032	0	0	1	1	0	0	1	1	1	1	1
AT1G20980	0	0	1	1	0	0	1	1	1	1	1
AT1G71340	0	0	1	1	0	0	1	1	1	1	1
AT2G41705	0	0	1	1	0	0	1	1	1	1	1
AT5G14210	0	0	1	1	0	0	1	1	1	1	1
AT1G79520	0	0	1	1	0	0	1	1	1	1	1
AT2G40810	0	0	1	1	0	0	1	1	1	1	1
AT3G52940	0	0	1	1	0	0	1	1	1	1	1
AT1G34150	0	0	1	1	0	0	1	1	1	1	1
AT1G08960	0	0	1	1	0	0	1	1	1	1	1
AT5G53900	0	0	1	1	0	0	1	1	1	1	1
AT2G39000	0	0	1	1	0	0	1	1	1	1	1
AT5G13400	0	0	1	1	0	0	1	1	1	1	1
AT2G43800	0	0	1	1	0	0	1	1	1	1	1
AT3G56950	0	0	1	1	0	0	1	1	1	1	1
AT4G08455	0	0	1	1	0	0	1	1	1	1	1
AT2G19460	0	0	1	1	0	0	1	1	1	1	1
AT4G20325	0	0	1	1	0	0	1	1	2	1	1
AT3G22560	0	0	1	1	0	0	1	1	2	1	1
AT5G25890	0	0	1	1	1	0	1	1	1	1	1
AT1G34270	0	0	1	1	1	0	1	1	1	1	1
AT5G15730	0	0	1	1	1	0	1	1	1	1	1
AT5G42320	0	0	1	1	1	0	1	1	1	1	1
AT2G26350	0	0	1	1	1	0	1	1	1	1	1
AT1G71210	0	0	1	1	1	0	1	1	1	1	1
AT3G10630	0	0	1	1	1	0	1	1	1	1	1
AT1G28100	0	0	1	1	1	0	1	1	1	1	1
AT1G63270	0	0	1	1	1	0	1	1	1	1	1
AT1G45231	0	0	1	1	1	0	1	1	1	1	1
AT1G19660	0	0	1	1	1	0	1	1	1	1	1
AT3G23590	0	0	1	1	1	0	1	1	1	1	1
AT5G46780	0	0	1	1	1	0	1	1	1	1	1
AT2G35540	0	0	0	1	1	0	1	1	1	1	1
AT1G76920	0	0	0	1	1	0	1	1	1	1	1
AT5G41761	0	0	0	1	1	0	1	1	1	1	1
AT2G46150	0	1	0	1	1	0	1	1	1	1	1
AT2G19780	0	1	0	1	1	0	1	1	1	1	1
AT1G27840	0	1	0	1	1	0	1	1	1	1	1
AT2G32950	0	1	1	1	1	0	1	1	1	1	1
AT4G29660	0	1	1	1	1	0	1	1	1	1	1
AT3G21580	0	1	1	1	1	0	1	1	1	1	1
AT5G54540	0	1	1	1	1	0	1	1	1	1	1
AT5G67580	0	1	1	1	1	0	1	1	1	1	1
AT5G12440	0	1	1	1	1	1	1	1	1	1	1
AT2G24230	0	1	1	1	1	1	1	1	1	1	1
AT5G14140	0	1	1	1	1	1	1	1	1	1	1
AT5G10490	0	1	1	1	1	1	1	1	1	1	1
AT1G60800	0	1	1	1	1	1	0	1	1	1	1
OG8860_1	0	1	1	1	1	1	0	1	1	1	1
AT3G43700	0	1	1	1	1	1	0	1	1	1	1
OG767_1	0	1	1	1	0	1	0	1	1	1	1
AT2G37560	0	1	1	1	0	1	0	1	1	1	1
OG6661_2	0	1	1	1	0	1	0	1	1	1	1
OG3366_1	0	1	1	1	0	1	0	1	1	1	1
AT5G02840	0	1	1	1	0	1	0	1	1	1	1
AT1G70280	0	1	1	1	0	1	1	1	1	1	1
AT4G39720	0	1	1	1	0	1	1	1	1	1	1
AT1G22310	0	1	1	1	0	1	1	1	1	1	1
AT1G72740	0	1	1	1	0	1	1	1	1	1	1
AT5G02620	0	1	1	1	0	1	1	1	1	1	1
AT1G63850	0	1	1	1	0	1	1	1	1	1	1
AT3G29280	0	1	1	1	0	1	1	1	1	1	1
AT2G40540	0	1	1	1	0	1	1	1	1	1	1
AT5G54240	0	1	1	1	0	1	1	1	1	1	1
AT3G56440	0	1	1	1	0	1	1	1	1	1	1
AT1G51200	0	1	1	1	0	1	1	1	1	1	1
AT4G39180	0	1	1	1	0	1	1	1	1	1	1
AT4G08230	0	1	1	1	0	1	1	1	1	1	1
AT5G01190	0	1	1	1	0	1	1	1	1	1	1
AT1G67410	1	1	1	1	0	1	1	1	1	1	1
AT4G31590	1	0	1	1	0	1	1	1	1	1	1
AT3G48210	1	0	1	1	0	1	1	1	1	1	1
AT4G28830	1	0	1	1	0	1	1	1	1	1	1
AT1G51350	1	0	1	1	0	1	1	1	1	1	1
AT1G54390	1	0	1	1	1	1	1	1	1	1	1
AT3G51370	0	0	1	1	1	1	1	1	1	1	1
AT5G51290	0	0	1	1	1	1	1	1	1	1	1
AT1G09230	0	0	1	1	1	1	1	1	1	1	1
AT5G39250	0	0	1	1	1	1	1	1	1	1	1
AT2G25100	0	0	1	1	1	1	1	1	1	1	1
AT1G75340	0	0	1	1	1	1	1	1	1	1	1
AT5G40160	0	0	1	1	1	1	1	1	1	1	1
AT4G34020	0	0	1	1	1	1	1	1	1	1	1
AT2G42390	0	0	1	1	1	1	1	1	1	1	1
AT2G20020	0	0	1	1	1	1	1	1	1	1	1
AT1G64990	0	0	1	1	1	1	1	1	1	1	1
AT3G49640	0	0	1	1	1	1	1	1	1	1	1
AT3G60360	0	0	1	1	1	1	1	1	1	1	1
AT2G27350	0	0	1	1	1	1	1	1	1	1	1
AT5G50430	0	0	1	1	1	1	1	1	1	1	1
AT4G38280	0	0	1	1	1	1	1	1	1	1	1
AT5G01710	0	0	1	1	1	1	1	1	1	1	1
AT4G33040	0	0	1	1	1	1	1	1	1	1	1
AT5G05820	0	0	1	1	1	1	1	1	1	1	1
AT5G65210	0	0	1	1	1	1	1	1	1	1	1
AT5G10030	0	0	1	1	1	1	1	1	1	1	1
AT5G56890	0	0	1	1	0	1	1	1	1	1	1
AT2G30470	0	0	1	1	0	1	1	1	1	1	1
AT1G73010	0	0	1	1	0	1	1	1	1	1	1
AT3G09000	0	0	1	1	0	1	1	1	1	1	1
AT2G48160	0	0	1	1	0	1	1	1	1	1	1
AT1G67080	0	0	1	1	0	1	1	1	1	1	1
AT5G39360	0	0	1	1	0	1	1	1	1	1	1
AT3G27520	0	0	1	1	0	1	1	1	1	1	1
AT3G07800	0	0	1	1	0	1	1	1	1	1	1
AT5G12220	0	0	1	1	0	1	1	1	1	1	1
AT1G10095	0	0	1	1	0	1	1	1	1	1	1
AT4G08240	0	0	1	1	0	1	1	1	1	1	1
AT4G13330	0	0	1	1	0	1	1	1	1	1	1
AT5G63200	0	0	1	1	0	1	1	1	1	1	1
AT3G56160	0	0	1	1	0	1	1	1	1	1	1
AT2G18860	0	0	1	1	0	1	1	1	1	1	1
AT2G39740	0	0	1	1	0	1	1	1	1	1	1
AT1G52310	0	0	1	1	0	1	1	1	1	1	1
AT1G23880	0	0	1	1	0	1	1	1	1	1	1
AT3G20300	1	0	1	1	0	0	0	1	1	1	1
AT2G35480	1	0	1	1	0	0	0	1	1	1	1
AT2G29640	1	0	1	1	0	1	0	1	1	1	1
AT4G16070	1	0	1	1	0	1	0	1	1	1	1
AT2G39725	1	0	1	1	1	1	0	1	1	1	1
OG2959_2	0	0	0	1	0	1	0	1	1	1	1
AT1G08560	0	0	0	1	0	1	0	1	1	1	1
OG8506_1	0	0	0	1	0	1	0	1	1	1	1
AT3G43440	0	0	0	1	0	1	0	1	1	1	1
OG4674_2	0	0	0	1	1	1	0	1	1	1	1
AT1G64530	0	0	0	1	1	1	0	1	1	1	1
AT5G66080	0	0	1	1	1	1	0	1	1	1	1
OG7882_1	0	0	1	1	1	1	0	1	1	1	1
AT4G26240	0	0	1	1	1	1	0	1	1	1	1
AT5G25640	0	0	1	1	1	1	0	1	1	1	1
AT5G45710	0	0	1	1	1	1	0	1	1	1	1
AT1G69485	0	0	1	1	1	1	0	1	1	1	1
AT5G11930	0	0	1	1	1	1	0	1	1	1	1
OG3291_2	0	0	1	1	1	1	0	1	1	1	1
AT1G08510	0	0	1	1	1	1	0	1	1	1	1
AT2G45340	0	0	1	1	0	1	0	1	1	1	1
OG1295_3	0	0	1	1	0	1	0	1	1	1	1
OG2455_2	0	0	1	1	0	1	0	1	1	1	1
AT1G10020	0	0	1	1	0	1	0	1	1	1	1
OG2822_1	0	0	1	1	0	1	0	1	1	1	1
OG3012_1	0	0	1	1	0	1	0	1	1	1	1
OG3012_2	0	0	1	1	0	1	0	1	1	1	1
OG3148_2	0	0	1	1	0	1	0	1	1	1	1
AT1G75020	0	0	1	1	0	1	0	1	1	1	1
OG4943_1	0	0	1	1	0	1	0	1	1	1	1
AT5G25630	0	0	1	1	0	1	0	1	1	1	1
AT2G16770	0	0	1	1	0	1	0	1	1	1	1
AT5G59350	0	0	1	1	0	1	0	1	1	1	1
AT1G79900	0	0	1	1	0	1	0	1	1	1	1
OG5381_2	0	0	1	1	0	1	0	1	1	1	1
OG5414_1	0	0	1	1	0	1	0	1	1	1	1
OG5426_1	0	0	1	1	0	1	0	1	1	1	1
AT2G24030	0	0	1	1	0	1	0	1	1	1	1
AT4G39620	0	0	1	1	0	1	0	1	1	1	1
AT2G41670	0	0	1	1	0	1	0	1	1	1	1
OG7633_1	0	0	1	1	0	1	0	1	1	1	1
OG8445_1	0	0	1	1	0	1	0	1	1	1	1
AT4G25750	0	0	1	1	0	1	0	1	1	1	1
AT2G26810	0	0	1	1	0	1	0	1	1	1	1
OG9734_1	0	0	1	1	0	1	0	1	1	1	1
OG502_4	0	0	1	1	0	1	0	1	1	1	1
OG502_3	0	0	1	1	0	1	0	1	1	1	1
AT4G21192	0	0	1	1	0	1	0	1	1	1	1
AT5G66240	0	0	1	1	0	1	0	1	1	1	1
AT5G39660	0	0	1	1	0	1	0	1	1	1	1
OG1048_1	0	0	1	1	0	0	0	1	1	1	1
OG3540_2	0	0	1	1	0	0	0	1	1	1	1
OG2822_2	0	0	1	1	0	0	0	1	1	1	1
AT3G50830	0	0	1	1	0	0	0	1	1	1	1
AT5G22400	0	0	1	1	0	0	0	1	1	1	1
OG7719_1	0	0	1	1	0	0	0	1	1	1	1
AT1G73950	0	0	1	1	0	0	0	1	1	1	1
AT5G24990	0	0	1	1	0	0	0	1	1	1	1
AT3G13430	0	0	1	1	0	0	0	1	1	1	1
AT3G03450	0	0	1	1	0	0	0	1	1	1	1
OG1683_1	0	0	1	1	0	0	0	2	1	1	1
AT3G49850	0	0	1	1	0	0	0	2	1	1	1
AT1G21810	0	0	1	1	0	0	0	2	2	1	1
AT5G19060	0	0	1	1	0	0	0	2	2	1	1
AT1G72590	0	0	1	1	0	0	0	2	2	1	1
AT2G17300	0	0	1	1	0	0	0	2	2	1	1
AT3G15830	0	0	1	1	0	0	0	2	2	1	1
OG5469_2	0	0	1	1	0	0	0	2	2	1	1
AT1G01830	0	1	1	1	0	0	0	2	2	1	1
AT2G24400	0	1	0	1	0	0	0	2	2	1	1
OG4649_1	0	1	0	1	0	0	0	2	2	1	1
OG773_3	0	1	0	1	0	0	0	2	2	1	1
OG5181_2	0	0	0	1	0	0	0	2	2	1	1
OG4342_2	0	0	0	1	0	0	0	2	2	1	1
AT2G34900	1	0	0	0	0	0	1	2	2	2	1
AT4G03250	1	0	0	0	0	0	0	2	2	2	1
OG9606_2	0	0	0	0	0	0	0	2	2	2	1
OG77_9	0	0	0	0	0	0	0	2	2	1	1
OG8321_2	0	0	0	0	0	0	0	2	2	1	1
OG8080_2	0	0	0	0	0	0	0	2	2	1	1
OG77_11	0	0	0	0	0	0	0	2	2	1	1
OG92_5	0	0	0	0	0	0	0	2	2	1	1
AT4G10600	0	0	0	0	0	0	0	2	2	1	1
AT3G25870	0	0	0	0	0	0	0	2	2	1	1
OG2382_2	0	0	0	0	0	0	0	2	2	1	1
OG319_3	0	0	0	0	0	0	0	2	2	1	1
AT3G22810	0	0	0	0	0	0	0	2	2	1	1
AT1G18940	0	0	0	0	0	0	0	2	2	1	1
AT1G29580	0	0	0	0	0	0	0	2	2	1	1
AT1G76870	0	0	0	0	0	0	0	2	2	1	1
AT4G33820	0	0	0	0	0	0	0	2	2	1	1
OG3186_2	0	0	0	0	0	0	0	2	2	1	1
OG773_5	0	0	0	0	0	0	0	2	2	1	1
OG5726_2	0	0	0	0	0	0	0	2	2	1	1
OG319_1	0	0	0	0	0	0	0	2	2	1	1
AT5G07070	0	0	0	0	0	0	0	2	2	1	1
OG394_1	0	0	0	0	0	0	0	2	2	1	1
AT5G58560	0	0	0	0	0	0	0	2	2	1	1
AT3G61890	0	0	0	0	0	0	0	2	1	1	1
AT4G31110	0	0	0	0	0	0	0	2	1	1	1
AT3G02980	0	0	0	0	0	0	0	2	1	1	1
AT1G14250	0	0	0	0	0	0	0	2	1	1	1
AT1G59850	0	0	0	0	0	0	0	2	1	1	1
OG5860_2	0	0	0	0	0	0	0	2	1	1	1
AT3G54040	0	0	0	0	0	0	0	2	1	1	1
OG1202_5	0	0	0	0	0	0	0	2	1	1	1
OG1662_2	0	0	0	0	0	0	0	2	1	1	1
AT5G23660	0	0	0	0	0	0	0	2	1	1	1
OG7504_2	0	0	0	0	0	0	0	2	1	1	1
AT1G76770	0	0	0	0	0	0	0	2	1	1	1
AT1G16260	0	0	0	0	0	0	0	2	1	1	1
AT1G18460	1	0	0	0	0	0	0	2	1	1	1
AT3G03880	1	0	0	0	0	0	0	2	1	1	1
AT4G11570	1	0	0	0	0	0	1	2	1	1	1
AT5G55380	0	0	0	0	0	0	1	2	1	1	1
AT2G24550	0	0	0	0	0	0	1	2	1	1	1
AT2G32040	0	0	0	0	0	0	1	2	1	1	1
AT1G73920	0	0	0	0	0	0	1	2	1	1	1
AT1G11700	0	0	0	0	0	0	1	2	1	1	1
AT4G31100	0	0	0	0	0	0	1	2	1	1	1
AT4G14740	0	0	0	0	0	1	1	2	2	1	1
AT4G15240	0	0	0	0	0	1	1	2	2	1	1
AT1G68990	0	0	0	0	0	0	1	2	2	1	1
AT3G06150	0	0	0	0	0	0	1	2	2	1	1
AT3G27350	0	0	0	0	0	0	1	2	2	1	1
AT1G72510	0	0	0	0	0	0	1	2	2	1	1
AT2G30990	0	0	0	0	0	0	1	2	2	1	1
AT1G74500	0	0	0	0	0	0	1	2	2	1	1
AT5G35520	0	0	0	0	0	0	1	2	2	1	1
AT5G40700	0	0	0	0	0	0	1	2	2	1	1
AT1G05280	0	0	0	0	0	0	1	2	2	1	1
AT3G13620	0	0	0	0	0	0	1	2	2	1	1
AT4G14790	0	0	0	0	0	0	1	2	2	1	1
AT4G31320	0	0	0	0	0	0	1	2	2	1	1
AT1G27620	0	0	0	1	0	0	1	2	2	1	1
AT1G24265	0	0	0	1	0	0	1	2	2	1	1
AT2G46320	0	0	0	1	0	0	1	2	1	1	1
AT1G17345	0	0	0	1	0	0	0	2	1	1	1
AT1G50740	0	0	0	1	0	0	0	2	1	1	1
AT3G54310	0	0	0	1	0	0	0	2	1	1	1
AT3G11850	0	0	0	0	1	0	0	2	1	1	1
OG2535_2	0	0	0	0	1	0	0	2	1	1	1
AT3G60300	0	0	0	0	1	0	0	2	1	1	1
AT2G33850	0	0	0	0	1	0	0	2	1	1	1
AT2G31305	0	0	0	0	1	0	1	2	1	1	1
AT1G73680	0	0	0	0	1	0	1	2	1	1	1
AT2G46680	0	0	0	0	1	0	1	2	1	1	1
AT2G45130	1	0	0	0	1	0	1	1	1	1	1
AT5G23520	1	0	0	0	1	0	1	1	1	1	1
AT5G24360	1	0	0	0	1	0	1	1	1	1	1
AT5G03760	1	0	0	0	1	0	1	1	1	1	1
AT2G39450	1	0	0	0	1	1	1	1	1	1	1
AT1G55880	1	0	0	0	1	1	1	1	1	1	1
AT3G18524	1	0	0	0	1	1	1	1	1	1	1
AT3G57910	1	0	0	0	1	1	1	1	1	1	1
AT3G53000	1	0	0	0	0	1	1	1	1	1	1
AT1G76280	1	0	0	0	0	1	1	1	1	1	1
AT5G06839	1	0	0	0	0	1	1	1	1	1	1
AT3G54826	1	0	0	0	0	1	1	1	1	1	1
AT1G50240	1	0	0	0	0	1	1	1	1	1	1
AT3G09650	1	0	0	0	0	1	1	1	1	1	1
AT1G10520	1	0	0	0	0	1	1	1	1	1	1
AT5G58760	1	0	0	0	0	1	1	1	1	1	1
AT5G17980	1	0	0	0	0	1	1	1	1	1	1
AT3G13780	1	0	0	0	0	0	1	1	1	1	1
AT2G48060	1	0	0	0	0	0	1	1	1	1	1
AT5G42050	1	0	0	0	0	0	1	1	1	1	1
AT1G64890	1	0	0	0	0	0	1	1	1	1	1
AT1G16540	1	0	0	0	0	0	1	1	1	1	1
AT5G67370	1	0	0	0	0	0	1	1	1	1	1
AT5G53920	1	0	0	0	0	0	1	1	1	1	1
AT4G19985	1	0	0	0	0	0	1	1	1	1	1
AT1G25290	1	0	0	0	0	0	1	1	1	1	1
AT5G17280	1	0	0	0	0	0	1	1	1	1	1
AT2G27660	1	0	0	0	0	0	1	1	1	1	1
AT5G50780	1	0	0	0	0	0	1	1	1	1	1
AT1G17850	1	0	0	0	0	0	1	1	1	1	1
AT4G38120	1	0	0	0	0	0	1	1	1	1	1
AT1G18100	1	0	0	0	0	0	1	1	1	1	1
AT3G13810	1	0	0	0	0	0	1	1	1	1	1
AT4G25230	2	0	0	0	0	0	1	1	1	1	1
OG525_1	2	0	0	0	0	0	0	1	1	1	1
AT2G35360	2	0	0	0	1	1	1	1	1	1	1
OG1928_2	1	0	0	0	1	1	0	1	1	1	1
AT1G16690	1	0	0	0	1	1	0	1	1	1	1
OG5609_2	1	0	0	0	0	1	0	1	1	1	1
AT2G15820	1	0	0	0	0	1	0	1	1	1	1
OG6004_1	1	0	0	0	0	1	0	1	1	1	1
AT2G32390	1	0	0	0	0	1	0	1	1	1	1
OG1514_1	1	0	0	0	0	1	0	1	1	1	1
AT5G64600	1	0	0	0	0	1	0	1	1	1	1
AT2G01730	1	0	0	0	0	1	0	1	1	1	1
AT5G62650	1	0	0	0	0	1	0	1	1	1	1
OG4175_2	1	0	0	0	0	1	0	1	1	1	1
AT3G12940	1	0	0	0	0	1	0	1	1	1	1
OG200_2	1	0	0	0	0	1	0	1	1	1	1
OG200_7	0	0	0	0	0	1	0	1	1	1	1
OG15568_1	0	0	0	0	0	1	0	1	1	1	1
OG15528_1	0	0	0	0	0	1	0	1	1	1	1
OG278_2	0	0	0	0	0	1	0	1	1	1	1
AT5G20670	0	0	0	0	0	1	0	1	1	1	1
OG413_5	0	0	0	0	0	1	0	1	1	1	1
OG436_2	0	0	0	0	0	1	0	1	1	1	1
OG436_3	0	0	0	0	0	1	0	1	1	1	1
AT1G61970	0	0	0	0	0	1	0	1	1	1	1
AT3G52440	0	0	0	0	0	1	0	1	1	1	1
AT3G20350	0	0	0	0	0	1	0	1	1	1	1
AT4G34500	0	0	0	0	0	1	0	1	1	1	1
OG1136_4	0	0	0	0	0	1	0	1	1	1	1
OG1853_1	0	0	0	0	0	1	0	1	1	1	1
AT1G08465	0	0	0	0	0	1	0	1	1	1	1
OG1872_3	0	0	0	0	0	1	0	1	1	1	1
OG13661_1	0	0	0	0	0	1	0	1	1	1	1
AT5G02580	0	0	0	0	0	1	0	1	1	1	1
AT1G32630	0	0	0	0	0	1	0	1	1	1	1
OG2822_3	0	0	0	0	0	1	0	1	1	1	1
OG3965_2	0	0	0	0	0	1	0	1	1	1	1
AT4G25600	0	0	0	0	0	1	0	1	1	1	1
OG12805_1	0	0	0	0	0	1	0	1	1	1	1
AT5G60050	0	0	0	0	0	1	0	1	1	1	1
OG12537_2	0	0	0	0	0	1	0	1	1	1	1
OG12497_1	0	0	0	0	0	1	0	1	1	1	1
OG12478_1	0	0	0	0	0	1	0	1	1	1	1
OG3991_2	0	0	0	0	0	1	0	1	1	1	1
OG12458_1	0	0	0	0	0	1	0	1	1	1	1
OG12448_1	0	0	0	0	0	1	0	1	1	1	1
OG12432_1	0	0	0	0	0	1	0	1	1	1	1
AT5G50915	0	0	0	0	0	1	0	1	1	1	1
OG4003_2	0	0	0	0	0	1	0	1	1	1	1
OG12412_1	0	0	0	0	0	1	0	1	1	1	1
OG3450_2	0	0	0	0	0	1	0	1	1	1	1
OG1158_2	0	0	0	0	0	1	0	1	1	1	1
OG12409_1	0	0	0	0	0	1	0	1	1	1	1
OG2023_1	0	0	0	0	0	1	0	1	1	1	1
AT4G14480	0	0	0	0	0	1	0	1	1	1	1
AT5G26850	0	0	0	0	0	1	0	1	1	1	1
AT3G48490	0	0	0	0	0	1	0	1	1	1	1
AT1G28410	0	0	0	0	0	1	0	1	1	1	1
AT5G66960	0	0	0	0	0	1	0	1	1	1	1
OG11910_2	0	0	0	0	0	1	0	1	1	1	1
AT1G24130	0	0	0	0	0	1	0	1	1	1	1
OG11803_1	0	0	0	0	0	1	0	1	1	1	1
OG11802_2	0	0	0	0	0	1	0	1	1	1	1
AT5G65590	0	0	0	0	0	1	0	1	1	1	1
OG11575_1	0	0	0	0	0	1	0	1	1	1	1
AT2G48090	0	0	0	0	0	1	0	1	1	1	1
OG4073_3	0	0	0	0	0	1	0	1	1	1	1
OG11306_1	0	0	0	0	0	1	0	1	1	1	1
AT5G55410	0	0	0	0	0	1	0	1	1	1	1
OG2946_2	0	0	0	0	0	1	0	1	1	1	1
AT4G16470	0	0	0	0	0	1	0	1	1	1	1
AT1G30290	0	0	0	0	0	1	0	1	1	1	1
OG555_5	0	0	0	0	0	1	0	1	1	1	1
AT1G07220	0	0	0	0	0	1	0	1	1	1	1
OG10418_3	0	0	0	0	0	1	0	1	1	1	1
OG10418_2	0	0	0	0	0	1	0	1	1	1	1
OG10392_2	0	0	0	0	0	1	0	1	1	1	1
OG2575_1	0	0	0	0	0	1	0	1	1	1	1
OG10369_1	0	0	0	0	0	1	0	1	1	1	1
OG1646_2	0	0	0	0	0	1	0	1	1	1	1
OG1047_4	0	0	0	0	0	1	0	1	1	1	1
OG9796_2	0	0	0	0	0	1	0	1	1	1	1
OG624_5	0	0	0	0	0	1	0	1	1	1	1
AT2G45320	0	0	0	0	0	1	0	1	1	1	1
AT1G11240	0	0	0	0	0	1	0	1	1	1	1
OG3447_3	0	0	0	0	0	1	0	1	1	1	1
OG3656_2	0	0	0	0	0	1	0	1	1	1	1
AT3G21480	0	0	0	0	0	1	0	1	1	1	1
OG3030_3	0	0	0	0	0	1	0	1	1	1	1
AT4G35740	0	0	0	0	0	1	0	1	1	1	1
