Gene	PHYPA	ORYSJ	MAIZE	Anc5	SOLTU	MEDTR	ARATH	Anc4	Anc3	Anc2	Anc1
DUMMY602	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100
AT1G52360	3	-1	7	7	-1	7	7	7	7	7	7
AT2G19520	-1	-1	7	7	-1	7	7	7	7	7	7
AT5G22060	-1	-1	7	7	-1	7	7	7	7	7	7
AT4G18100	-1	-1	7	7	-1	7	7	7	7	7	7
AT3G18060	-1	-1	7	7	-1	7	7	7	7	7	7
AT1G80070	0	-1	7	7	-1	7	7	7	7	7	7
AT5G54770	0	-1	7	7	-1	7	7	7	7	7	7
AT3G53580	0	-1	7	7	-1	7	7	7	7	7	7
AT3G25780	7	-1	7	7	-1	7	7	7	7	7	7
AT3G10060	7	-1	7	7	-1	7	7	7	7	7	7
AT1G79440	7	-1	7	7	-1	-1	7	7	7	7	5
AT2G22360	7	-1	7	7	-1	-1	7	7	7	7	7
AT3G13870	7	-1	7	7	-1	-1	7	7	7	7	7
AT5G36230	7	-1	7	7	-1	-1	7	7	7	7	7
AT3G63520	7	7	7	7	-1	-1	7	7	7	7	7
AT1G03870	-1	7	7	7	-1	-1	7	7	7	7	7
ATCG00830	-1	7	7	7	-1	-1	7	7	7	7	7
AT1G53280	-1	7	7	7	-1	-1	7	7	7	7	7
AT2G36390	-1	-1	7	7	-1	-1	7	7	7	7	7
AT3G58500	-1	-1	7	7	-1	-1	7	7	7	7	7
AT1G65010	-1	-1	7	7	-1	-1	7	7	7	7	7
AT5G63990	-1	-1	7	7	-1	-1	7	7	7	7	7
AT3G58010	-1	-1	7	7	-1	-1	7	7	7	7	7
AT1G36280	-1	-1	7	7	-1	-1	7	7	7	7	7
AT1G51710	-1	-1	7	7	-1	-1	7	7	7	7	7
AT2G32920	-1	-1	7	7	-1	-1	7	7	7	7	7
AT4G26870	-1	-1	7	7	-1	-1	7	7	7	7	7
AT1G56050	-1	-1	7	7	-1	-1	7	7	7	7	7
AT1G07370	-1	-1	7	7	-1	-1	7	7	7	7	7
AT3G12860	2	-1	7	7	-1	-1	1	7	7	7	7
AT5G44320	2	-1	7	7	-1	-1	7	7	7	7	7
AT1G60070	2	-1	3	7	-1	-1	7	7	7	7	7
AT1G07140	-1	-1	3	7	-1	-1	7	7	7	7	7
AT5G46790	-1	-1	3	7	2	-1	7	7	7	7	7
AT1G49300	-1	-1	2	7	-1	-1	7	7	7	7	7
AT3G02730	-1	-1	2	7	-1	-1	7	7	7	7	7
AT2G47970	-1	-1	2	7	-1	-1	7	7	7	7	7
AT2G31810	-1	-1	2	7	-1	7	7	7	7	7	7
AT4G19210	-1	-1	2	7	-1	1	7	7	7	7	7
AT1G33680	-1	-1	2	7	-1	0	7	7	7	7	7
AT1G80490	-1	-1	0	7	-1	7	2	7	7	7	7
AT4G38630	-1	-1	0	7	-1	7	7	7	7	7	7
AT1G44170	-1	-1	3	7	-1	7	7	7	7	7	7
AT3G53420	-1	-1	3	7	7	7	7	7	7	7	7
AT4G29220	-1	-1	4	7	7	7	7	7	7	7	7
AT2G27860	-1	-1	2	7	7	7	7	7	7	7	7
AT1G27970	-1	-1	0	7	7	7	7	7	7	7	7
AT5G53400	-1	-1	0	7	7	7	7	7	7	7	7
AT4G05160	-1	-1	7	7	7	7	7	7	7	7	7
AT4G11260	-1	-1	7	7	7	7	7	7	7	7	7
AT1G19580	-1	-1	7	7	7	7	7	7	7	7	7
AT4G02510	-1	-1	7	7	7	7	7	7	7	7	7
AT1G23820	-1	-1	7	7	7	7	7	7	7	7	7
AT1G08450	-1	-1	7	7	7	7	7	7	7	7	7
AT5G60360	-1	-1	7	7	7	-1	7	7	7	7	5
AT1G79010	7	-1	7	7	7	-1	7	7	7	7	7
AT5G57870	2	-1	7	7	7	-1	7	7	7	7	7
AT5G54640	-1	-1	1	7	7	-1	7	7	7	7	7
ATMG00160	-1	-1	1	7	7	-1	7	7	7	7	7
AT3G55610	-1	-1	0	7	7	-1	7	7	7	7	7
AT4G26110	-1	-1	7	7	7	-1	7	7	7	7	7
AT5G22650	-1	-1	7	7	7	-1	7	7	7	7	7
AT1G27400	-1	-1	7	7	7	-1	7	7	7	7	7
AT4G34180	-1	-1	7	7	0	-1	7	7	7	7	7
AT3G04920	-1	-1	7	7	0	1	7	7	7	7	7
AT5G56630	-1	-1	7	7	2	2	7	7	7	7	7
DUMMY603	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100
AT1G17520	-1	-1	0	1	-1	0	1	1	1	1	1
AT1G75370	-1	-1	0	1	-1	0	1	1	1	1	1
AT2G43800	-1	-1	1	1	-1	0	1	1	1	1	1
AT3G11320	-1	-1	1	1	-1	0	1	1	1	1	1
AT3G06450	-1	-1	1	1	0	0	1	1	1	1	1
AT1G71340	-1	-1	1	1	0	0	1	1	1	1	1
AT4G35920	-1	-1	1	1	-1	7	1	1	1	1	1
AT1G17280	-1	-1	1	1	-1	-1	1	1	1	1	1
AT5G20900	-1	-1	1	1	-1	-1	1	1	1	1	1
AT5G53900	-1	-1	1	1	-1	-1	1	1	1	1	1
AT1G20980	-1	-1	1	1	-1	-1	1	1	1	1	1
AT1G80400	-1	-1	1	1	-1	-1	1	1	1	1	1
AT1G26740	-1	-1	0	1	-1	-1	1	1	1	1	1
AT5G25010	-1	-1	0	1	-1	-1	1	1	1	1	1
AT4G35040	-1	-1	0	1	-1	-1	1	1	1	1	1
AT1G04230	-1	-1	0	1	-1	-1	1	1	1	1	1
AT1G71530	-1	-1	0	1	0	-1	1	1	1	1	1
AT4G32530	-1	-1	1	1	0	-1	1	1	1	1	1
AT3G45400	-1	-1	1	1	0	-1	1	1	1	1	1
AT2G32270	-1	0	1	1	0	-1	1	1	1	1	1
AT2G33570	-1	0	1	1	0	-1	1	1	1	1	1
AT2G40810	-1	0	1	1	-1	-1	1	1	1	1	1
AT5G14210	-1	0	1	1	-1	-1	1	1	1	1	1
AT5G25890	-1	0	1	1	1	-1	1	1	1	1	1
AT5G46780	-1	0	1	1	1	-1	1	1	1	1	1
AT1G71210	-1	0	1	1	1	-1	1	1	1	1	1
AT1G76920	-1	0	0	1	1	-1	1	1	1	1	1
AT5G15430	-1	0	1	1	1	-1	0	1	1	1	1
AT2G43500	-1	-1	1	1	1	-1	0	1	1	1	1
DUMMY604	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100
OG1085_1	2	4	4	4	-1	2	-1	2	2	2	2
OG5407_2	2	-1	4	4	-1	2	-1	2	2	2	2
OG3026_2	-1	-1	4	4	-1	0	-1	2	2	2	2
OG5385_2	-1	-1	4	4	-1	2	-1	2	2	2	1
OG1012_1	-1	-1	4	4	-1	2	-1	2	2	2	2
OG3166_1	-1	0	4	4	-1	2	-1	2	2	2	2
OG323_7	-1	0	4	4	-1	2	-1	2	2	2	4
OG1428_2	-1	0	4	4	4	2	-1	2	2	2	4
DUMMY605	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100
AT2G30050	7	-1	3	3	2	-1	7	7	7	7	7
AT2G40510	7	-1	4	3	2	7	7	7	7	7	7
AT2G32060	7	-1	0	3	0	7	7	7	7	7	7
AT4G31530	7	-1	0	3	7	3	7	7	7	7	7
AT2G44650	7	-1	0	3	-1	-1	7	7	7	7	7
DUMMY610	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100
AT1G55300	0	-1	-1	1	4	4	4	4	4	1	4
AT3G51950	-1	-1	-1	1	4	4	4	4	4	1	1
AT3G61710	0	-1	0	1	4	4	4	4	4	1	1
AT2G28910	0	-1	0	1	4	-1	4	4	4	1	1
AT2G36300	0	-1	1	1	4	-1	4	4	4	1	1
DUMMY614	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100
OG3513_3	-1	-1	2	2	2	-1	-1	-1	3	2	2
OG6635_2	-1	-1	2	2	4	-1	-1	-1	3	2	2
OG4274_2	-1	-1	1	2	3	-1	-1	-1	3	2	2
OG6012_1	-1	0	1	2	3	-1	-1	-1	3	2	2
OG5610_2	-1	2	1	2	3	-1	-1	-1	3	2	2
DUMMY620	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100
AT2G38840	0	0	-1	2	0	0	2	2	2	2	2
AT5G05960	0	0	0	2	0	2	2	2	2	2	2
AT5G52810	0	0	-1	2	3	2	2	2	2	2	2
AT1G55310	0	0	-1	2	2	2	2	2	2	2	2
AT1G27510	-1	0	-1	2	2	2	2	2	2	2	2
AT1G76200	-1	0	-1	2	2	2	2	2	2	2	2
AT1G55850	-1	0	-1	2	2	4	2	2	2	2	2
AT3G16230	-1	0	-1	2	2	-1	2	2	2	2	2
AT1G80930	2	0	-1	2	2	-1	2	2	2	2	2
AT1G51450	2	0	-1	2	2	2	2	2	2	2	2
AT5G07370	2	0	-1	2	2	0	2	2	2	2	2
AT4G09990	-1	0	-1	2	1	0	2	2	2	2	2
DUMMY622	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100
AT1G16780	3	-1	0	3	-1	-1	0	3	3	3	3
AT5G18180	3	-1	0	3	-1	-1	0	3	3	3	3
AT3G02790	3	-1	0	3	-1	-1	0	3	3	3	3
AT2G07640	3	-1	3	3	-1	-1	0	3	3	3	3
AT5G58180	3	1	3	3	-1	-1	0	3	3	3	3
AT5G57190	3	1	3	3	-1	3	0	3	3	3	3
AT1G71890	3	3	3	3	-1	2	0	3	3	3	3
AT3G26500	3	3	3	3	-1	0	0	3	3	3	3
AT2G14285	3	3	3	3	-1	-1	0	3	3	3	3
AT5G02150	3	3	3	3	-1	-1	0	3	3	3	3
AT5G66020	3	3	4	3	-1	-1	0	3	3	3	3
OG865_1	3	3	0	3	-1	-1	-1	3	3	3	3
OG4961_2	3	3	0	3	-1	3	-1	3	3	3	3
AT3G02270	3	3	0	3	-1	3	0	3	3	3	3
AT5G59810	3	3	0	3	-1	4	0	3	3	3	3
AT4G27370	4	3	0	3	-1	4	0	3	3	3	3
DUMMY623	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100
AT5G63100	3	-1	-1	-1	0	0	4	4	4	2	3
AT4G31830	3	-1	-1	-1	0	0	4	4	4	4	3
AT3G62860	3	-1	-1	-1	0	-1	4	4	4	4	3
AT5G58730	3	-1	-1	-1	4	-1	4	4	4	4	3
AT4G24090	3	-1	-1	-1	4	4	4	4	4	4	3
AT4G38640	3	-1	-1	-1	4	4	4	4	4	4	3
AT3G26085	3	-1	-1	-1	4	0	4	4	4	4	3
AT1G73090	3	-1	-1	-1	4	0	4	4	4	4	3
AT5G57200	3	-1	-1	-1	-1	0	4	4	4	4	3
AT5G43670	3	-1	-1	-1	-1	4	4	4	4	4	3
AT2G47630	3	-1	-1	-1	-1	-1	4	4	4	4	3
AT1G69390	3	-1	-1	-1	-1	-1	4	4	4	4	3
AT1G16730	3	-1	-1	-1	-1	-1	1	4	4	4	3
AT2G45310	3	-1	-1	-1	-1	4	0	4	4	4	3
OG5524_2	3	-1	-1	-1	-1	4	-1	4	4	4	3
OG415_2	3	-1	-1	-1	-1	4	-1	4	4	2	3
OG11686_1	3	-1	-1	-1	0	4	-1	4	4	4	3
DUMMY624	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100
AT1G12760	4	1	1	1	-1	-1	1	1	1	1	4
AT2G31040	4	1	1	1	0	1	1	1	1	1	4
AT3G62080	4	0	1	1	0	1	1	1	1	1	4
AT3G24320	4	0	1	1	-1	1	1	1	1	1	4
AT5G27280	4	0	1	1	4	0	1	1	1	1	4
AT5G09380	4	0	1	1	0	0	1	1	1	1	4
AT5G06430	4	-1	1	1	0	0	1	1	1	1	4
AT2G28380	4	0	0	1	0	-1	1	1	1	1	4
DUMMY625	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100
AT2G27920	-1	-1	0	3	7	7	2	7	7	7	7
AT4G26140	-1	3	1	3	7	7	2	7	7	7	7
AT1G60000	-1	3	0	3	7	7	2	7	7	7	7
AT3G25690	0	3	0	3	7	7	2	7	7	7	7
AT5G27700	0	3	0	3	7	7	2	7	7	7	7
AT1G76300	0	3	0	3	7	7	2	7	7	7	7
AT3G55750	2	3	3	3	7	7	2	7	7	7	7
AT5G65220	0	3	-1	7	7	7	2	7	7	7	7
DUMMY626	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100
AT1G07960	3	2	2	3	3	3	3	3	3	3	3
AT3G46560	3	2	2	3	3	3	3	3	3	3	3
AT1G26460	3	2	3	3	3	3	3	3	3	3	3
AT5G42765	3	2	3	3	3	3	3	3	3	3	3
AT2G15860	3	2	0	3	3	3	3	3	3	3	3
AT3G01510	3	2	0	3	3	3	3	3	3	3	3
AT1G33810	3	2	0	3	3	3	3	3	3	3	3
AT4G36480	2	2	0	3	3	3	3	3	3	3	3
AT1G07700	0	2	0	3	3	3	3	3	3	3	3
AT3G09580	0	2	0	3	3	3	3	3	3	3	3
AT2G38000	0	2	0	3	3	3	3	3	3	3	3
AT4G24840	0	2	-1	3	3	3	3	3	3	3	3
AT2G29190	0	2	-1	3	3	3	3	3	3	3	3
AT1G04190	0	2	2	3	3	3	3	3	3	3	3
AT5G50210	0	2	0	3	3	3	3	3	3	3	6
AT5G65950	0	4	0	3	3	3	3	3	3	3	3
AT2G21370	-1	4	0	3	3	3	3	3	3	3	3
AT5G23400	-1	4	0	3	3	3	3	3	3	3	3
AT2G15570	-1	4	0	3	3	3	3	3	3	3	3
AT4G36810	-1	-1	0	3	3	3	3	3	3	3	3
AT5G44500	-1	-1	0	3	3	3	3	3	3	3	3
AT4G25090	-1	-1	0	3	3	3	4	3	3	3	3
AT3G47050	-1	-1	0	3	3	3	4	3	3	3	3
AT3G23300	4	-1	0	3	3	3	3	3	3	3	3
AT3G24090	0	-1	0	3	3	3	3	3	3	3	3
AT3G53710	0	-1	0	2	3	3	3	3	3	3	3
AT2G32260	-1	1	0	1	3	3	3	3	3	3	3
AT4G08550	-1	1	0	3	3	3	0	3	3	3	3
AT4G10590	-1	1	0	3	3	3	4	3	3	3	3
AT1G69670	4	1	0	3	3	3	4	3	3	3	3
AT5G42770	4	1	0	3	3	3	3	3	3	3	3
AT3G49240	-1	1	0	3	3	3	3	3	3	3	3
AT5G66920	-1	1	0	3	3	3	3	3	3	3	3
AT3G04480	3	1	0	3	3	3	3	3	3	3	3
AT5G18070	3	1	0	3	3	3	3	3	3	3	3
AT1G23180	3	1	0	3	3	3	3	3	3	3	3
AT1G70290	3	1	-1	3	3	3	3	3	3	3	3
AT4G34090	4	1	-1	3	3	3	3	3	3	3	3
DUMMY627	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100
AT4G00370	1	2	2	2	0	4	4	4	4	1	1
AT3G53760	1	0	2	2	0	4	4	4	4	4	1
AT4G09350	1	0	2	2	4	4	4	4	4	4	1
AT5G40550	1	2	2	2	4	4	0	4	4	4	1
AT5G17410	1	2	2	2	4	4	2	4	4	4	1
DUMMY628	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100
OG11702_1	-1	-1	3	3	-1	7	-1	7	7	7	7
OG5668_2	-1	-1	3	3	-1	0	-1	7	7	7	7
OG3949_3	-1	-1	1	3	-1	0	-1	7	7	7	7
OG1508_3	-1	1	-1	3	-1	0	-1	7	7	7	7
OG683_3	-1	3	3	3	-1	0	-1	7	7	7	3
OG2913_2	2	3	3	3	-1	0	-1	7	7	7	7
DUMMY629	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100
AT1G30910	-1	0	-1	3	3	4	3	3	3	3	3
AT3G46430	-1	0	-1	3	2	4	3	3	3	3	3
AT4G11190	-1	2	-1	3	-1	4	3	3	3	3	3
AT4G05590	-1	3	-1	3	-1	4	3	3	3	3	3
AT1G50140	-1	0	-1	3	-1	-1	3	3	3	3	3
AT2G17930	-1	0	-1	3	-1	-1	3	3	3	3	3
AT5G66170	-1	0	-1	3	-1	3	3	3	3	3	3
AT2G41500	-1	0	-1	3	-1	0	3	3	3	3	3
AT1G56140	-1	0	0	3	-1	0	3	3	3	3	3
AT2G17850	-1	0	4	3	-1	4	3	3	3	3	3
AT2G02510	-1	0	3	3	-1	4	3	3	3	3	3
AT3G55460	3	0	3	3	-1	4	3	3	3	3	3
AT5G50240	3	0	3	3	-1	4	0	3	3	3	3
DUMMY632	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100
AT3G26910	0	4	4	4	1	-1	1	4	4	4	4
AT2G39440	0	4	4	4	-1	-1	1	1	4	4	4
AT1G49880	0	4	4	4	0	-1	1	1	4	4	4
AT1G19990	0	4	4	4	0	1	1	1	4	4	4
AT5G43250	0	4	0	4	0	1	1	1	4	4	4
DUMMY633	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100
AT3G16840	0	0	1	4	2	4	4	2	2	2	2
AT3G47430	0	0	4	4	2	4	0	2	2	2	2
AT1G74380	4	0	4	4	2	4	2	2	2	2	2
AT1G28140	0	0	4	4	2	0	2	2	2	2	2
AT3G19950	0	0	4	4	1	4	2	2	2	2	2
DUMMY634	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100
AT3G10770	-1	1	4	4	-1	4	1	4	4	4	4
AT2G46960	-1	1	4	4	-1	4	0	4	4	4	4
AT1G77310	-1	1	-1	4	-1	4	0	4	4	4	4
AT4G27100	-1	1	-1	4	-1	4	0	4	4	4	4
AT5G14105	-1	0	-1	4	-1	4	0	4	4	4	4
AT4G15290	-1	0	-1	4	-1	4	0	4	4	4	4
AT2G36020	-1	4	-1	4	-1	4	0	4	4	4	4
AT5G09520	-1	4	-1	4	-1	0	0	4	4	4	4
AT3G49200	-1	4	-1	4	-1	-1	0	4	4	4	4
AT4G38950	-1	4	-1	4	-1	-1	0	4	4	4	4
AT5G53380	-1	4	-1	4	-1	-1	0	4	4	4	4
AT3G45720	-1	4	-1	4	-1	-1	0	4	4	4	4
AT2G23110	-1	4	-1	4	-1	-1	0	4	4	4	4
AT1G72140	-1	4	-1	4	-1	-1	0	1	4	4	4
AT5G27010	0	4	0	4	-1	-1	0	4	4	4	4
AT5G60310	-1	4	0	4	-1	-1	0	4	4	4	4
AT4G08685	-1	4	0	4	-1	3	0	4	4	4	4
AT1G78430	-1	4	1	4	-1	4	0	4	4	4	4
AT1G10600	-1	4	0	4	-1	4	0	4	4	4	4
AT4G30120	-1	4	0	4	-1	4	0	4	4	4	4
AT5G67230	-1	4	0	4	-1	4	0	4	4	4	4
AT5G58000	-1	4	0	4	-1	4	0	4	4	4	4
AT2G42840	-1	4	4	4	-1	4	0	4	4	4	4
AT3G14950	-1	4	4	4	-1	4	0	4	4	4	4
AT2G40150	-1	4	4	4	-1	4	0	4	4	4	4
AT1G51090	-1	4	4	4	-1	4	0	4	4	4	4
AT3G15750	-1	4	4	4	-1	-1	0	2	4	4	4
DUMMY638	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100
AT2G14825	0	0	0	4	0	4	0	4	4	4	4
AT3G17670	0	0	0	4	0	4	0	4	4	4	4
AT2G38110	0	2	0	4	0	4	0	4	4	4	4
AT2G31030	1	-1	0	4	0	4	0	4	4	4	4
AT5G07800	-1	7	4	4	0	4	0	4	4	4	4
AT2G22610	-1	7	0	4	0	4	0	4	4	4	4
AT5G46340	-1	7	0	4	0	4	0	4	4	4	4
AT4G16270	-1	1	0	4	0	4	0	4	4	4	4
AT2G23360	-1	1	0	4	0	4	0	4	4	4	4
AT5G35370	-1	1	0	4	0	4	2	4	4	4	4
AT2G18360	-1	0	0	4	-1	4	2	4	4	4	4
AT5G01730	-1	0	0	4	-1	4	0	4	4	4	4
AT2G46920	0	0	0	4	-1	4	0	4	4	4	4
AT5G38710	4	0	0	4	4	4	0	4	4	4	4
AT1G05360	-1	0	0	4	4	4	0	4	4	4	4
AT5G42910	-1	0	0	4	4	4	0	4	4	4	4
AT3G55580	-1	0	0	4	4	4	0	4	4	4	4
AT3G48020	-1	0	0	4	4	0	0	4	4	4	4
AT4G02420	-1	0	0	4	0	1	0	4	4	4	4
AT2G33690	-1	0	0	4	1	-1	0	4	4	4	4
DUMMY639	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100
AT5G09820	4	-1	-1	-1	2	4	4	2	2	2	4
AT2G45620	4	-1	-1	-1	2	4	2	2	2	4	4
OG4755_2	4	-1	-1	-1	2	4	-1	2	2	4	4
OG6157_2	4	-1	-1	-1	-1	4	-1	2	2	4	4
OG4125_2	4	-1	-1	-1	-1	2	-1	2	2	4	4
OG2849_3	4	-1	-1	-1	-1	2	-1	2	2	2	4
DUMMY640	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100
OG3207_1	-1	5	3	5	5	-1	-1	-1	5	5	5
OG5918_2	-1	5	-1	5	5	-1	-1	-1	5	5	5
OG6239_2	-1	5	-1	5	5	-1	-1	-1	5	5	5
OG3498_3	-1	5	-1	5	5	-1	-1	-1	5	5	5
OG11628_1	-1	5	-1	5	5	-1	-1	-1	5	5	5
OG4981_2	3	5	-1	5	5	-1	-1	-1	5	5	5
OG1795_1	3	5	5	5	5	-1	-1	-1	5	5	5
OG1054_1	2	5	5	5	5	-1	-1	-1	5	5	5
OG1049_1	5	5	5	5	4	-1	-1	-1	5	5	5
OG2751_1	5	5	5	5	5	-1	-1	-1	5	5	5
OG3470_2	5	5	5	5	5	-1	-1	-1	5	5	5
OG2103_1	5	5	5	5	5	-1	-1	-1	5	5	5
OG4736_2	5	5	-1	5	5	-1	-1	-1	5	5	5
OG5316_2	5	5	-1	5	5	-1	-1	-1	5	5	5
OG3441_2	5	5	2	5	5	-1	-1	-1	5	5	5
OG1777_1	5	5	0	5	5	-1	-1	-1	5	5	5
OG5149_2	3	-1	0	5	5	-1	-1	-1	5	5	5
OG4368_2	5	-1	5	5	5	-1	-1	-1	5	5	5
OG5260_2	5	-1	5	5	5	-1	-1	-1	5	5	5
OG4887_2	0	-1	5	5	5	-1	-1	-1	5	5	5
OG6165_2	-1	-1	5	5	5	-1	-1	-1	5	5	5
OG6563_2	-1	-1	5	5	3	-1	-1	-1	5	5	5
OG7848_2	-1	-1	5	5	2	-1	-1	-1	5	5	5
OG151_1	-1	5	5	5	2	-1	-1	-1	5	5	5
OG3041_2	-1	5	5	5	2	-1	-1	-1	5	5	5
OG2080_2	-1	5	5	5	4	-1	-1	-1	5	5	5
OG1275_1	0	5	5	5	3	-1	-1	-1	5	5	5
OG3391_3	-1	3	-1	5	2	-1	-1	-1	5	5	5
DUMMY641	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100
AT1G15210	1	-1	-1	-1	-1	-1	7	6	6	6	6
AT5G17820	1	-1	-1	-1	-1	-1	7	6	6	6	6
AT2G20750	1	-1	-1	-1	-1	0	1	6	6	6	6
AT4G17360	1	-1	-1	-1	6	6	1	6	6	6	6
OG1425_1	1	-1	-1	-1	6	1	-1	6	6	6	6
AT5G55180	1	-1	-1	-1	4	6	4	6	6	6	6
AT3G48140	1	-1	-1	-1	3	6	3	6	6	6	6
DUMMY642	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100
AT1G07480	0	0	4	4	2	2	4	2	2	2	3
AT5G51020	3	0	4	4	2	2	1	2	2	2	3
AT3G12670	3	0	4	4	2	2	2	2	2	2	3
AT1G73885	3	0	0	4	2	2	2	2	2	2	3
AT4G26510	3	4	4	4	2	2	2	2	2	2	3
AT3G17170	3	4	4	2	2	2	2	2	2	2	3
DUMMY643	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100
AT2G35980	6	3	3	6	6	6	6	6	6	6	6
AT3G46820	6	3	3	3	6	6	6	6	6	6	6
AT5G42510	-1	3	3	3	6	6	6	6	6	6	6
AT5G61820	5	3	3	3	6	6	6	6	6	6	6
AT5G09300	7	3	3	3	6	6	6	6	6	6	6
AT5G18620	6	3	-1	3	1	6	6	6	6	6	6
DUMMY644	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100
AT1G11390	1	1	0	1	0	0	4	4	4	1	1
AT1G73080	-1	1	0	1	0	0	4	4	4	1	1
OG773_3	-1	1	0	1	0	0	-1	4	4	1	1
OG4649_1	-1	1	-1	1	0	0	-1	4	4	1	1
OG77_5	-1	1	-1	1	0	4	-1	4	4	1	1
AT3G15353	-1	1	-1	1	0	4	1	4	4	1	1
AT3G03140	-1	1	-1	1	0	4	1	4	4	1	1
AT3G25500	-1	1	0	1	0	4	4	4	4	1	1
OG12395_1	-1	1	0	1	0	4	-1	4	4	1	1
AT1G21270	-1	1	0	1	0	4	1	4	4	1	1
AT3G27210	-1	1	0	1	0	0	1	1	4	1	1
AT1G27620	-1	0	0	1	0	0	1	4	4	1	1
DUMMY645	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100
AT2G14750	-1	4	4	4	4	1	2	2	4	4	4
AT1G24120	-1	4	4	4	4	2	2	2	4	4	4
AT1G06560	4	0	4	4	4	2	2	2	4	4	4
AT3G27325	4	4	4	4	4	2	2	2	4	4	4
AT1G02330	4	4	4	4	4	4	2	2	4	4	4
AT3G22660	0	4	4	4	4	4	2	2	4	4	4
AT4G39940	0	4	4	4	4	2	2	2	4	4	4
AT5G02280	0	4	-1	4	4	2	2	2	4	4	4
AT2G32900	0	4	-1	4	4	4	2	2	4	4	4
AT5G04850	0	4	4	4	4	-1	2	2	4	4	3
AT3G10640	3	4	4	4	4	2	2	2	4	4	3
AT3G21300	3	4	4	4	4	2	2	2	4	4	3
AT5G23395	1	4	4	4	4	2	2	2	4	4	1
DUMMY646	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100
AT5G03860	7	7	7	7	-1	0	4	7	7	7	7
OG3358_1	7	7	7	7	-1	0	-1	7	7	7	7
AT5G57330	7	7	7	7	-1	0	7	7	7	7	7
AT5G16880	7	7	7	7	-1	0	7	7	7	7	7
AT1G17650	7	7	0	7	-1	0	7	7	7	7	7
AT4G39690	7	7	0	7	-1	0	7	7	7	7	7
AT1G30420	7	7	0	7	-1	0	3	7	7	7	7
AT5G63140	7	7	0	7	-1	6	6	7	7	7	7
AT1G79320	7	3	0	7	-1	0	6	7	7	7	7
ATMG00510	7	3	0	7	2	0	7	7	7	7	7
DUMMY647	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100
AT4G15180	2	-1	-1	-1	1	-1	0	2	2	2	2
AT5G64710	-1	-1	-1	-1	1	4	0	2	2	2	2
AT5G61750	-1	-1	-1	-1	1	2	0	2	2	2	2
AT4G11090	0	-1	-1	-1	1	2	0	2	2	2	2
AT1G25460	1	-1	-1	-1	2	2	0	2	2	2	2
AT1G51440	1	-1	-1	-1	0	2	0	2	2	2	2
AT4G29170	2	-1	-1	-1	0	2	0	2	2	2	2
AT5G22110	2	-1	-1	-1	0	4	0	2	2	2	2
AT5G56850	2	-1	-1	-1	0	4	0	2	2	2	2
AT5G35410	2	-1	-1	-1	0	4	0	4	2	2	2
AT5G38747	2	-1	-1	-1	0	3	0	3	2	2	2
DUMMY648	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100
AT1G16690	1	-1	-1	-1	1	1	0	1	1	1	1
AT4G31520	0	-1	-1	-1	1	1	0	1	1	1	1
AT4G38360	0	-1	-1	-1	1	1	0	1	1	1	1
AT5G22875	0	-1	-1	-1	1	1	0	1	1	1	1
AT3G24010	0	-1	-1	-1	1	1	0	1	1	1	1
AT3G06440	0	-1	-1	-1	1	1	0	1	1	1	1
AT3G02065	0	-1	-1	-1	1	1	0	1	1	1	1
AT1G12500	-1	-1	-1	-1	1	1	0	1	1	1	1
AT3G10915	-1	-1	-1	-1	1	1	0	1	1	1	1
AT1G15170	-1	-1	-1	-1	1	1	0	1	1	1	1
AT2G48030	-1	-1	-1	-1	1	1	0	1	1	1	1
AT5G24670	-1	-1	-1	-1	1	1	0	1	1	1	1
