Loci	PHYPA	ORYSJ	MAIZE	Anc5	SOLTU	MEDTR	ARATH	Anc4	Anc3	Anc2	Anc1
OG873_1	-2	-2	-2	-2	0	-2	-2	-2	0	0	0
OG873_2	-2	-1	0	0	0	-2	-2	-2	0	0	0
OG873_3	-2	-2	-2	-2	0	-2	-2	-2	0	0	0
AT5G56890	-2	-1	0	0	-1	0	0	0	0	0	0
AT2G20300	-1	0	-1	0	-1	0	0	0	0	0	0
OG890_3	0	-1	1	1	-2	0	-2	0	0	0	0
AT5G03760	0	-2	-2	-2	0	-2	0	0	0	0	0
AT5G22740	0	0	0	0	0	1	1	1	0	0	0
OG907_3	-2	-2	-2	-2	0	-2	-2	-2	0	0	0
OG918_1	-2	-2	-2	-2	0	-2	-2	0	0	0	0
OG918_2	-2	-2	-2	-2	0	6	-2	0	0	0	0
OG918_3	-2	-2	-2	-2	0	0	-2	0	0	0	0
OG930_1	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	0
OG930_2	-2	-2	-2	-2	-1	-2	-2	-2	0	0	0
OG930_3	-2	-2	-2	-2	0	-2	-2	-2	0	0	0
OG936_1	0	-2	-2	-2	-2	-2	-2	-2	-2	-2	0
OG936_2	-1	-2	-2	-2	-2	-2	-2	-2	-2	-2	0
OG941_1	-2	-2	-2	-2	-2	0	-2	0	0	0	0
OG943_1	-1	-2	0	0	-1	-2	-2	-2	0	0	0
OG943_2	0	-2	-2	-2	-1	-2	-2	-2	0	0	0
OG944_1	-1	-2	-2	-2	-2	-2	-2	-2	-2	0	0
OG944_2	-2	-2	-2	-2	0	-2	-2	0	0	0	0
OG944_3	-2	-2	-2	-2	0	0	-2	0	0	0	0
OG945_1	-2	-1	0	0	-2	-2	-2	-2	-2	0	0
OG945_2	-2	-2	0	0	0	-2	-2	-2	0	0	0
OG945_3	-2	-2	-2	-2	0	-2	-2	-2	0	0	0
AT1G70090	-2	-2	-2	-2	-1	-1	-1	0	0	0	0
AT1G24170	-2	-2	-2	-2	-2	-2	0	0	0	0	0
OG975_1	-1	-2	-2	-2	-2	-2	-2	-2	-2	-2	0
OG975_2	-1	-2	-2	-2	-2	-2	-2	-2	-2	-2	0
OG977_1	-2	-2	-2	-2	-2	-2	-2	-2	0	0	0
OG977_2	-2	-2	-2	-2	0	-2	-2	-2	0	0	0
OG982_1	-2	0	-1	0	-2	-2	-2	-2	-2	0	0
OG982_2	-2	-1	-2	0	-2	-2	-2	-2	-2	0	0
OG982_3	-2	0	-2	0	-2	-2	-2	-2	-2	0	0
OG982_5	-2	-1	-2	0	-2	-2	-2	-2	-2	0	0
OG982_6	-2	0	-2	0	-2	-2	-2	-2	-2	0	0
OG982_7	-2	-1	-2	0	-2	-2	-2	-2	-2	0	0
OG982_8	-2	-1	-2	0	-2	-2	-2	-2	-2	0	0
AT2G40330	-2	-2	-2	-2	-2	-1	0	0	0	0	0
AT2G38310	-2	-1	0	0	0	-1	3	3	0	0	0
OG987_3	-2	-2	0	0	-1	3	-2	3	0	0	0
OG993_1	-2	-2	-2	-2	-1	3	-2	5	5	5	0
AT4G03190	0	-2	-2	-2	3	2	6	5	5	5	0
AT3G62980	0	3	-1	3	5	3	5	3	3	3	0
AT3G26810	-2	-1	0	0	-2	-2	3	3	3	3	0
OG994_1	0	-2	-2	-2	-2	-2	-2	-2	-2	-2	0
OG994_2	0	-2	-2	-2	-2	-2	-2	-2	-2	-2	0
AT3G07650	-2	-2	-2	-2	-2	0	0	0	0	0	0
AT5G48250	-2	-2	-2	-2	-2	-1	0	0	0	0	0
OG1016_1	-2	0	-2	0	-2	-2	-2	-2	-2	0	0
OG1016_2	-2	0	-1	0	-2	-2	-2	-2	-2	0	0
AT2G33780	-2	-2	-2	-2	0	-2	-1	0	0	0	0
AT1G28280	-2	-2	-2	-2	-2	-2	0	0	0	0	0
AT3G45400	-2	-2	0	0	-1	-2	0	0	0	0	0
AT3G03650	-2	-1	-1	0	-1	0	0	0	0	0	0
OG1026_3	-2	-2	0	0	0	-2	-2	-2	0	0	0
AT3G54200	-2	-2	-2	-2	-1	3	1	3	3	3	0
AT4G23610	-2	-2	-2	-2	3	3	-1	3	3	0	0
AT2G46150	-2	0	-1	0	0	-2	0	0	0	0	0
OG1043_1	0	-1	0	0	-2	-2	-2	-2	-2	0	0
OG1043_2	-1	-2	-2	-2	-2	-2	-2	-2	-2	-2	0
OG1047_1	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	0
OG1047_2	-2	0	-2	0	-2	-2	-2	-2	-2	0	0
OG1047_3	-2	-2	-2	-2	-1	-1	-2	0	0	0	0
OG1047_4	-2	-2	-2	-2	-2	0	-2	0	0	0	0
OG1048_1	-1	-1	0	0	-1	-1	-2	0	0	0	0
AT1G69640	-2	-1	0	0	-2	3	3	3	3	0	0
AT1G14290	-2	-1	0	0	3	-2	3	3	3	0	0
OG1048_4	-2	-2	-1	0	3	-2	-2	-2	3	0	0
OG1051_1	-1	3	3	3	-2	-2	-2	-2	-2	3	0
OG1051_2	0	-1	-1	0	0	-2	-2	-2	0	0	0
AT2G30470	-2	-2	0	0	-2	0	0	0	0	0	0
OG1051_4	-2	-2	-2	-2	-2	-1	-2	0	0	0	0
OG1070_1	0	2	-1	2	-1	-2	-2	-2	2	2	0
AT1G47900	-1	-2	1	2	1	2	2	2	2	2	0
AT1G19835	-1	-2	-2	-2	-2	2	2	2	2	2	0
AT4G29530	0	-2	-2	-2	-1	3	3	3	0	0	0
AT1G73010	-2	-2	0	0	-2	0	0	0	0	0	0
AT1G17710	-2	-2	-2	-2	-2	0	0	0	0	0	0
OG1091_4	-2	-2	-2	-2	-2	-1	-2	0	0	0	0
AT2G40080	-1	0	0	0	-2	-1	0	0	0	0	0
OG1093_2	-2	-2	-2	-2	3	-2	-2	-2	3	0	0
AT1G72630	-2	-2	-2	-2	3	-1	0	0	0	0	0
AT1G17455	-2	-2	-2	-2	-2	-2	-1	0	0	0	0
OG1116_1	-2	-2	-2	-2	-2	-2	-2	-2	-2	0	0
AT2G38290	-2	-1	0	0	3	3	3	3	3	3	0
OG1116_3	-2	-2	-2	-2	-2	3	-2	3	3	3	0
OG1124_1	-2	-1	-2	0	3	-2	-2	0	3	0	0
AT5G25930	-2	0	-2	0	-1	0	3	3	0	0	0
OG1124_3	-2	0	-1	0	0	0	-2	3	0	0	0
OG1136_1	-2	-2	-2	-2	-2	-2	-2	-2	-2	0	0
AT2G32270	-2	-1	0	0	-1	-2	0	0	0	0	0
AT1G05300	-2	-2	-2	-2	-1	-1	-1	0	0	0	0
OG1136_4	-2	-2	-2	-2	-2	0	-2	0	0	0	0
OG1138_1	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	0
AT5G22400	-2	-1	0	0	-1	-1	-1	0	0	0	0
OG1138_3	-2	-2	-2	-2	-1	0	-2	0	0	0	0
OG1139_1	-1	0	-2	0	-2	-2	-2	0	0	0	0
OG1139_2	-2	-2	-2	-2	-2	-1	-2	0	0	0	0
OG1145_1	-2	-2	0	0	-2	-2	-2	-2	-2	0	0
OG1145_2	-2	-2	-1	0	-2	-2	-2	-2	-2	0	0
OG1145_3	-2	-2	0	0	-2	-2	-2	-2	-2	0	0
OG1145_4	-2	-2	0	0	-2	-2	-2	-2	-2	0	0
AT4G32660	0	3	3	3	-2	-1	3	3	3	3	0
AT4G24740	0	-2	3	3	0	0	-1	0	0	0	0
OG1157_3	-2	-2	-2	-2	3	0	-2	0	3	0	0
AT2G26530	-2	-2	-2	-2	-1	-1	-1	0	0	0	0
OG1158_2	-2	-2	-2	-2	-2	0	-2	0	0	0	0
OG1158_3	-2	-2	-2	-2	0	-2	-2	-2	0	0	0
OG1165_1	-2	-2	-2	-2	-2	-2	-2	-2	-2	0	0
AT4G33820	-2	-2	-2	-2	-1	-2	-1	3	3	0	0
AT4G33810	-2	-2	-2	-2	-2	3	0	3	3	0	0
AT5G10190	-1	-2	-2	-2	-2	-1	0	0	0	0	0
OG1192_2	-2	-2	0	0	3	-1	-2	0	0	0	0
OG1192_3	-2	-2	-2	-2	0	-2	-2	-2	0	0	0
AT2G22560	-2	-1	0	0	-2	-1	3	3	3	0	0
AT5G10500	-2	-2	-1	0	-2	3	-1	3	3	0	0
OG1202_1	-1	0	0	0	0	-2	-2	-2	0	0	0
AT5G67580	-1	0	0	0	0	-1	0	0	0	0	0
AT3G49850	-2	-2	0	0	-1	-1	-1	3	0	0	0
OG1202_4	-2	-2	-2	-2	-2	3	-2	3	0	0	0
OG1202_5	-2	-2	-2	-2	-2	-1	-2	3	0	0	0
AT2G36000	0	-2	-2	-2	-2	-1	-1	0	0	0	0
AT2G34620	-1	-1	3	3	-1	0	0	0	0	0	0
OG1211_1	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	0
AT5G46780	-2	-1	0	0	0	-2	0	0	0	0	0
OG1211_3	-2	-2	-2	-2	-1	-2	-2	-2	0	0	0
OG1221_1	-2	-2	-2	-2	0	-2	-2	-2	0	0	0
AT1G66480	-2	0	-2	0	-1	-2	0	0	0	0	0
AT5G37840	-2	-2	-2	-2	-2	-2	-1	0	0	0	0
AT3G57230	-1	-2	-2	-2	-2	-2	-1	0	3	0	0
AT2G22630	-2	-2	-2	-2	-2	-2	-1	0	3	0	0
AT4G37940	-2	-2	-2	-2	-2	-2	0	0	3	0	0
OG1225_1	-2	0	0	0	-2	-2	-2	-2	-2	0	0
OG1225_2	-2	3	3	3	3	-2	-2	3	3	3	0
OG1225_3	-2	-2	-2	-2	-1	3	-2	3	3	3	0
OG1229_1	0	-2	-2	-2	0	-2	-2	-2	0	0	0
OG1238_1	0	-2	-2	-2	-2	-2	-2	-2	-2	-2	0
OG1238_2	-1	-2	-2	-2	-2	-2	-2	-2	0	0	0
OG1238_3	-2	-2	-2	-2	0	-2	-2	-2	0	0	0
OG1243_1	-1	-1	0	0	-2	-2	-2	-2	-2	0	0
AT5G01280	-2	0	-1	0	-2	-1	-1	0	0	0	0
AT3G09000	-2	-2	0	0	-2	0	0	0	0	0	0
AT5G02840	-1	0	0	0	-1	0	-1	0	0	0	0
AT3G09600	-1	0	-1	0	-2	-2	0	0	0	0	0
OG1267_1	-2	-1	-2	0	0	-2	-2	-2	0	0	0
AT3G50830	-2	-2	0	0	-1	-1	-1	0	0	0	0
AT2G15970	-2	-2	-2	-2	-2	-2	0	0	0	0	0
OG1276_1	-1	-2	-2	-2	-2	-2	-2	-2	-2	-2	0
AT2G18465	-2	-2	-2	-2	-2	-1	0	0	0	0	0
AT5G51560	-2	-2	-2	-2	-1	0	-1	0	0	0	0
AT2G45340	-2	-1	0	0	-1	0	-1	0	0	0	0
OG1295_3	-2	-2	0	0	-2	0	-2	0	0	0	0
AT1G68400	-1	-2	-2	-2	-1	-1	-1	0	0	0	0
OG1304_2	-2	-2	-2	-2	-2	0	-2	0	0	0	0
AT3G24880	-1	-2	-2	-2	-1	3	3	3	0	0	0
AT3G24870	-1	-2	-2	-2	-1	-1	3	3	0	0	0
OG1357_1	-2	-2	-2	-2	-1	0	-2	0	0	0	0
AT3G20300	0	-1	0	0	-2	-1	-1	0	0	0	0
AT1G50630	-2	-2	-2	-2	0	-2	0	0	0	0	0
AT3G43700	-2	0	0	0	0	0	-1	0	0	0	0
AT5G21010	-2	0	0	0	0	3	0	3	0	0	0
AT3G12570	-2	0	0	0	-1	-2	0	0	0	0	0
AT5G02480	-2	-2	0	0	0	3	-1	3	3	0	0
AT2G37570	-2	-2	-1	0	3	3	3	3	3	0	0
OG1393_1	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	0
OG1393_2	-1	-2	-2	-2	-2	-2	-2	-2	-2	-2	0
OG1393_3	0	-2	-2	-2	-2	-2	-2	-2	-2	-2	0
OG1395_1	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	0
OG1395_3	-2	-2	-2	-2	-2	-2	-2	-2	-2	0	0
AT1G62840	-2	-2	-2	-2	-2	-2	0	0	0	0	0
AT1G12320	-2	-2	-2	-2	-2	-2	-1	0	0	0	0
OG1402_1	-1	-2	-2	-2	0	-2	-2	-2	0	0	0
AT3G54040	-2	-2	-2	-2	-1	-2	-1	3	0	0	0
OG1402_3	-2	-2	-2	-2	-2	3	-2	3	0	0	0
OG1405_1	-1	-2	0	0	-2	-2	-2	-2	-2	0	0
OG1405_2	-2	0	0	0	-2	-2	-2	-2	-2	0	0
AT5G08130	0	-1	-1	1	-2	0	0	0	0	0	0
AT5G38860	-1	0	1	1	-2	0	0	0	0	0	0
AT1G69010	-2	-2	-2	-2	3	3	3	3	3	0	0
OG1406_4	-2	-2	-2	-2	3	-2	-2	-2	3	0	0
OG1408_1	-2	0	-2	0	-2	-2	-2	-2	-2	0	0
AT2G46590	-2	-1	-2	0	-2	0	0	0	0	0	0
AT4G24060	-2	-2	-2	-2	-2	0	0	0	0	0	0
AT1G64620	-2	-2	-2	-2	-2	-2	-1	0	0	0	0
AT5G47820	-1	0	-1	0	-2	0	0	0	0	0	0
AT3G50240	-2	-2	-2	-2	-2	0	-1	0	0	0	0
AT5G23130	-2	0	-2	0	-2	-2	-1	0	0	0	0
AT5G08200	-2	-2	-2	-2	0	-2	0	0	0	0	0
AT2G37940	-2	-2	-2	-2	-2	-1	0	0	0	0	0
AT3G54020	-2	-2	-2	-2	-2	0	-1	0	0	0	0
OG1426_1	-2	-1	-2	0	-2	-2	-2	-2	-2	0	0
OG1426_2	-2	-1	0	0	-2	-2	-2	-2	-2	0	0
AT5G42050	0	-2	-2	-2	-2	-2	0	0	0	0	0
OG1432_2	-1	-2	-2	-2	-2	-2	-2	-2	-2	-2	0
OG1435_1	-2	-2	-2	-2	-1	-2	-2	-2	0	0	0
OG1435_2	-2	-2	-2	-2	0	-2	-2	-2	0	0	0
OG1450_1	-2	-2	-2	-2	-2	-2	-2	-2	-2	0	0
AT2G43290	-2	-2	-2	-2	-1	0	0	0	3	0	0
AT4G03290	-2	-2	-2	-2	0	-2	0	0	3	0	0
AT1G05990	-2	-2	-2	-2	-2	-2	0	0	3	0	0
OG1452_1	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	0
OG1452_2	-2	0	-2	0	-2	-2	-2	-2	-2	0	0
OG1452_3	-2	-2	-2	-2	3	-2	-2	-2	3	0	0
OG1452_4	-2	-2	-2	-2	-1	-2	-2	-2	3	0	0
AT4G00150	-2	-2	-2	-2	-2	-2	0	0	0	0	0
OG1456_3	-2	-1	0	0	-2	-2	-2	-2	-2	0	0
OG1468_1	-1	-1	-2	0	-2	-2	-2	-2	-2	0	0
AT3G57510	-2	0	-2	0	-1	0	-1	0	0	0	0
AT2G41850	-2	-2	-2	-2	-2	-1	0	0	0	0	0
AT2G39570	-2	-2	-2	-2	-1	0	0	0	0	0	0
OG1506_2	-2	-1	0	0	0	-2	-2	-2	0	0	0
OG1506_3	-2	-2	-1	0	-2	-2	-2	-2	-2	0	0
OG1509_1	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	0
OG1509_2	-2	-2	-2	-2	-2	-2	-2	-2	-2	0	0
AT5G58380	-2	0	-1	0	3	-1	3	3	3	0	0
AT5G07070	-2	-2	-2	-2	-2	-2	-1	3	3	0	0
OG1514_1	0	-2	-2	-2	-2	0	-2	0	0	0	0
AT3G23590	-1	-1	0	0	0	-1	0	0	0	0	0
AT2G48110	-2	-2	-2	-2	0	0	0	0	0	0	0
OG1514_4	-2	-2	-2	-2	-1	-1	-2	0	0	0	0
OG1526_1	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	0
AT2G33570	-2	-1	0	0	-1	-2	0	0	0	0	0
OG1526_3	-2	-1	0	0	-2	-2	-2	-2	-2	0	0
AT2G38430	-2	-1	0	0	-1	-2	3	3	0	0	0
AT3G54310	-2	-2	-1	0	-1	-2	-1	3	0	0	0
AT4G17090	0	-2	-2	-2	-1	3	3	3	3	0	0
AT3G23920	0	-2	-2	-2	3	2	2	2	2	2	0
OG1550_3	-2	2	2	2	-2	-2	-2	-2	-2	2	0
OG1551_1	-2	-2	-2	-2	3	3	-2	3	3	0	0
OG1551_2	0	-2	-2	-2	0	-2	-2	-2	0	0	0
AT1G69040	-1	1	1	1	0	0	0	0	0	0	0
AT2G03730	-2	-2	-2	-2	-1	-2	0	0	0	0	0
OG1556_1	0	-2	-2	-2	-2	-2	-2	-2	-2	-2	0
OG1556_2	0	-2	-2	-2	-2	-2	-2	-2	-2	-2	0
OG1558_1	-1	-2	-2	-2	0	3	-2	3	0	0	0
AT4G17660	0	1	3	1	1	1	-1	1	1	1	0
AT5G47070	-2	-2	0	1	-2	-1	3	1	1	1	0
OG1573_1	0	-2	-2	-2	-2	-2	-2	-2	-2	-2	0
AT5G49700	0	-2	-2	-2	-1	-2	3	3	3	0	0
AT1G14490	0	-2	-2	-2	0	-2	-1	3	3	0	0
AT1G75380	0	-1	-2	0	0	0	0	0	0	0	0
AT1G19660	-1	-2	0	0	0	-1	0	0	0	0	0
OG1576_3	-1	-2	-2	-2	-2	-2	-2	-2	-2	-2	0
AT3G58120	-1	-2	-2	-2	-2	-2	3	3	3	3	0
AT2G42380	0	-2	-2	-2	-2	-2	3	3	3	3	0
OG1594_1	-2	-2	-2	-2	-2	-2	-2	-2	0	0	0
AT5G41761	-2	-1	-1	0	0	-1	0	0	0	0	0
OG1594_3	-2	-1	0	0	-2	-2	-2	-2	-2	0	0
OG1594_4	-2	-2	0	0	-2	-2	-2	-2	-2	0	0
AT5G12900	-1	-2	-2	-2	-2	0	0	0	0	0	0
AT1G12330	-2	-2	-2	-2	-1	-1	0	0	0	0	0
AT5G09250	0	-1	3	3	-1	-2	3	3	3	3	0
AT5G09240	-2	-2	-2	-2	-2	2	-1	3	3	3	0
AT3G51950	-2	-2	-2	0	3	3	3	3	3	0	0
AT5G12440	-2	0	0	0	0	0	0	0	0	0	0
AT1G51520	-2	-2	-2	-2	-1	-2	-1	0	0	0	0
AT3G21100	-2	-2	-2	-2	-2	-2	0	0	0	0	0
AT2G18280	-2	-2	-2	-2	0	-2	0	0	0	0	0
OG1622_2	-2	-2	-2	-2	0	-2	-2	-2	0	0	0
OG1646_1	-2	-2	-2	-2	-2	-2	-2	0	0	0	0
OG1646_2	-2	-2	-2	-2	-2	0	-2	0	0	0	0
OG1653_1	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	0
OG1653_2	-2	0	-1	0	-2	-2	-2	-2	-2	0	0
OG1656_1	-2	-2	-2	-2	-2	-2	-2	-2	0	0	0
OG1656_2	-2	-2	-2	-2	0	-2	-2	-2	0	0	0
OG1657_1	-2	-2	-2	-2	-2	-2	-2	-2	-2	0	0
AT2G30990	-2	-2	-2	-2	-2	-2	0	3	3	0	0
OG1659_1	-2	0	-2	0	-1	-2	-2	-2	0	0	0
AT1G74660	-2	0	-2	0	-2	-1	0	0	0	0	0
AT1G18835	-2	-2	-2	-2	-2	-2	-1	0	0	0	0
AT5G64920	-2	-2	-2	-2	0	3	-1	3	0	0	0
OG1662_2	-2	-2	-2	-2	-2	-1	-2	3	0	0	0
OG1666_1	-1	0	0	0	-2	-2	-2	-2	-2	0	0
AT1G80640	-2	-2	0	0	-2	3	3	3	3	0	0
OG1674_1	-2	-2	-2	-2	-2	-2	-2	-2	-2	0	0
AT4G11110	-2	-2	-2	-2	0	3	-1	3	3	0	0
AT1G74500	-2	-2	-2	-2	-2	-1	0	3	3	0	0
AT3G47710	-2	-2	-2	-2	-1	3	-1	3	3	0	0
OG1682_1	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	0
AT1G16840	-2	-2	-2	-2	0	-2	-1	0	0	0	0
AT1G78890	-2	-2	-2	-2	-2	-2	0	0	0	0	0
OG1683_1	-2	-1	0	0	-1	-1	-2	3	0	0	0
AT5G24900	-2	-2	-2	-2	0	-1	-1	0	0	0	0
AT5G24910	-2	-2	-2	-2	-2	-2	0	0	0	0	0
OG1690_1	-2	-2	-2	-2	0	-2	-2	-2	0	0	0
OG1690_2	-2	-1	0	0	0	-2	-2	-2	0	0	0
OG1690_3	-2	-2	-2	-2	-1	-2	-2	-2	0	0	0
AT3G55240	-2	-2	-2	-2	-1	-2	1	0	0	0	0
AT5G02580	-2	-2	-2	-2	-1	0	-1	0	0	0	0
OG1696_1	-1	-1	0	0	-2	-2	-2	-2	-2	0	0
AT5G58375	-2	-2	-2	-2	-2	-2	0	0	0	0	0
OG1704_2	-2	-2	-2	-2	0	-1	-2	0	0	0	0
AT1G24530	-2	-2	-2	-2	-1	-1	0	0	0	0	0
AT1G24130	-2	-2	-2	-2	-2	0	-1	0	0	0	0
AT4G32350	-2	-2	-2	-2	-1	0	0	0	0	0	0
OG1712_2	-2	0	-1	0	-2	-1	-2	0	0	0	0
OG1713_1	-2	-2	-2	-2	3	-2	-2	-2	3	0	0
AT3G27350	-2	-2	-2	-2	-1	-1	0	3	3	0	0
AT5G40700	-2	-2	-2	-2	-2	-2	0	3	3	0	0
AT1G70100	-2	-2	-2	-2	-1	3	3	3	3	0	0
AT1G24160	-2	-2	-2	-2	3	-2	3	3	3	0	0
AT5G58530	-2	-2	-2	-2	0	-2	-1	0	0	0	0
OG1714_2	-2	-2	-2	-2	-1	0	-2	0	0	0	0
OG1714_3	-2	-2	-2	-2	-2	-1	-2	0	0	0	0
AT4G31550	-2	-2	-2	-2	-2	-2	0	0	0	0	0
AT4G24240	-2	-2	-2	-2	0	-2	0	0	0	0	0
OG1730_1	-2	-2	-2	-2	0	-2	-2	-2	0	0	0
AT4G37440	-2	-2	-2	-2	0	-2	0	0	0	0	0
AT3G50040	-2	-2	-2	-2	-2	-2	-1	0	0	0	0
OG1731_1	-2	-1	0	0	-2	-2	-2	-2	-2	0	0
OG1735_1	-2	-2	-2	-2	-2	-2	-2	0	0	0	0
AT1G01695	-2	-2	-2	-2	-2	-2	-1	0	0	0	0
AT4G00440	-2	-2	-2	-2	-2	-2	0	0	0	0	0
OG1757_1	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	0
AT5G48270	-2	-2	-2	-2	-2	-2	0	0	0	0	0
AT4G27360	-2	-2	-2	-2	0	0	-1	0	0	0	0
OG1764_3	-2	0	0	0	-2	-2	-2	-2	-2	0	0
OG1785_1	-1	-2	-2	-2	-2	-2	-2	-2	-2	-2	0
AT3G63320	-2	-2	-2	-2	-1	-1	-1	0	3	0	0
AT3G63340	-2	-2	-2	-2	-2	-2	0	0	3	0	0
AT3G20350	-1	-2	-2	-2	-2	0	-1	0	0	0	0
AT1G50660	-2	-2	-2	-2	-2	-1	0	0	0	0	0
AT4G34500	-1	-2	-2	-2	-1	0	-1	0	0	0	0
AT4G02630	-2	0	0	0	3	3	3	3	3	0	0
OG1802_3	-2	-1	0	0	3	-2	-2	-2	3	0	0
OG1807_1	0	-2	-2	-2	-2	-2	-2	-2	-2	-2	0
OG1807_2	-1	-2	-2	-2	-2	-2	-2	-2	-2	-2	0
OG1807_3	-1	-2	-2	-2	-2	-2	-2	-2	-2	-2	0
OG1808_1	-2	-2	-2	0	-2	-2	-2	-2	-2	0	0
OG1808_2	-2	-2	-1	0	-2	-2	-2	-2	-2	0	0
OG1808_3	-2	-2	0	0	-2	-2	-2	-2	-2	0	0
OG1812_1	0	-2	-2	-2	-2	-2	-2	-2	-2	-2	0
OG1812_2	0	-2	-2	-2	-2	-2	-2	-2	-2	-2	0
AT1G35510	-2	-2	-2	-2	-2	-1	0	0	0	0	0
AT1G14970	-2	0	-1	0	-2	0	-1	0	0	0	0
AT2G01480	-2	-2	-2	-2	-2	-1	0	0	0	0	0
OG1831_1	-2	-1	1	1	-2	0	-2	0	0	0	0
OG1831_2	-2	-1	1	0	-2	-1	-2	0	0	0	0
OG1837_1	-2	-2	-2	-2	-2	-2	-2	-2	-2	0	0
OG1837_2	-2	-1	-1	0	-2	-2	-2	-2	-2	0	0
OG1837_4	-2	-1	-2	0	-2	-2	-2	-2	-2	0	0
OG1837_5	-2	0	-2	0	-2	-2	-2	-2	-2	0	0
OG1848_1	-1	-2	-2	-2	-2	-2	-2	-2	-2	0	0
OG1848_2	3	0	0	0	-2	-2	-2	-2	-2	0	0
OG1852_1	-2	-2	-2	-2	-1	3	-2	3	3	0	0
OG1852_2	-2	-1	-1	0	-2	-2	-2	-2	-2	0	0
OG1852_3	-2	-2	0	0	-2	-2	-2	-2	-2	0	0
OG1853_1	-1	-2	-2	-2	-1	0	-2	0	0	0	0
OG1853_2	-2	-2	-2	-2	-2	-1	-2	0	0	0	0
OG1868_1	-2	-2	-2	-2	0	-2	-2	-2	0	0	0
AT2G39720	-2	-2	-2	-2	0	-2	0	0	0	0	0
OG1872_1	-2	-2	-2	-2	-2	-2	-2	-2	-2	0	0
AT1G08465	-2	-2	-2	-2	-2	0	-1	0	0	0	0
OG1872_3	-2	-2	-2	-2	-2	0	-2	0	0	0	0
AT2G13610	-2	-2	6	5	-1	-2	0	0	0	0	0
OG1874_2	0	0	-2	0	-2	-2	-2	-2	-2	0	0
OG1882_1	-1	-1	0	0	-2	-2	-2	-2	-2	0	0
OG1882_2	-2	-2	0	0	3	-2	-2	-2	3	0	0
AT4G14740	-2	-2	-2	-2	-2	0	0	3	3	0	0
AT3G22810	-2	-2	-2	-2	-2	-2	-1	3	3	0	0
OG1884_1	-2	-1	0	0	0	-2	-2	-2	0	0	0
OG1884_2	-2	-2	-1	0	-2	-2	-2	-2	-2	0	0
OG1886_1	-2	1	-1	1	-1	-1	-2	0	3	3	0
AT3G63420	-2	-1	0	0	-1	-1	3	3	3	0	0
AT3G22942	-2	-2	-2	-2	0	3	0	0	0	0	0
OG1897_1	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	0
OG1897_2	0	-2	-2	-2	-2	-2	-2	-2	-2	-2	0
OG1897_3	-1	-2	-2	-2	-2	-2	-2	-2	-2	-2	0
OG1916_1	-2	-2	-2	-2	-2	-2	-2	-2	0	0	0
OG1916_2	-2	-2	-2	-2	0	-2	-2	-2	0	0	0
OG1919_1	-2	-2	-2	-2	-2	-2	-2	-2	0	0	0
AT4G09830	-2	-2	-2	-2	-2	-2	0	0	0	0	0
OG1928_1	-1	-2	-2	-2	-2	-2	-2	-2	-2	-2	0
OG1928_2	0	-2	-2	-2	0	0	-2	0	0	0	0
OG1928_3	-2	-2	-2	-2	0	-2	-2	-2	0	0	0
AT4G33740	0	-1	0	0	-1	-1	3	3	3	3	0
OG1929_2	-2	-2	0	0	3	3	-2	3	3	3	0
AT4G37820	-2	-2	-2	-2	3	1	3	3	3	3	0
AT2G22795	-2	-2	-2	-2	-2	-2	1	3	3	3	0
AT2G40940	-2	0	-1	0	0	3	3	3	0	0	0
OG1934_2	0	-2	0	0	-2	-2	-2	-2	-2	0	0
AT1G66340	0	-2	-2	-2	3	-2	3	3	3	0	0
OG1934_4	-2	-2	-2	-2	-1	-2	-2	-2	3	0	0
AT5G49710	-1	-2	-2	-2	0	-1	0	0	0	0	0
AT4G24590	-2	0	-1	0	-2	-2	0	0	0	0	0
AT1G13650	-2	0	-2	0	0	-1	-1	3	0	0	0
AT2G03810	-2	0	0	0	-1	-2	3	3	0	0	0
OG1949_3	-2	-2	-1	0	-2	-2	-2	-2	-2	0	0
AT5G62580	-2	-1	-2	0	-1	-1	0	0	0	0	0
AT1G27210	-2	-2	0	0	-1	-1	3	3	0	0	0
AT1G59850	-2	-2	-2	-2	-2	-2	-1	3	0	0	0
OG1979_1	-1	-2	-2	-2	-2	-2	-2	-2	-2	-2	0
OG1979_2	0	-2	-2	-2	-1	-1	-2	0	0	0	0
AT4G27745	-2	-2	-2	-2	-1	0	3	3	3	0	0
AT4G27740	-2	-2	-2	-2	6	-2	3	3	3	0	0
OG1984_1	-2	-1	0	0	-2	-2	-2	-2	-2	0	0
